报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
营业总收入(万元),32999,43545,18544,13208,12365,8886,4097,
营业收入(万元),32999,43545,18544,13208,12365,8886,4097,
利息收入(万元),--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,
营业总成本(万元),29413,31131,14205,10137,8780,6068,3284,
营业成本(万元),20689,22401,10095,6789,5366,3179,1702,
利息支出(万元),--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,
研发费用(万元),1547,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,
营业税金及附加(万元),259,581,188,94,49,79,34,
销售费用(万元),1739,2370,1058,1006,1047,542,360,
管理费用(万元),2675,4014,2309,1850,1971,1492,899,
财务费用(万元),1767,1407,392,85,111,147,-14,
资产减值损失(万元),737,358,163,314,235,630,303,
公允价值变动收益(万元),--,--,--,--,--,--,--,
投资收益(万元),-15,100,65,7,13,--,--,
对联营企业和合营企业的投资收益(万元),-15,100,65,3,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,
营业利润(万元),3630,12692,4404,3078,3598,2818,813,
营业外收入(万元),124,235,204,399,275,158,7,
营业外支出(万元),103,7,78,2,0,2,0,
非流动资产处置损失(万元),--,--,--,--,--,--,--,
利润总额(万元),3652,12921,4529,3474,3873,2975,820,
所得税费用(万元),251,1786,600,418,507,440,164,
未确认投资损失(万元),--,--,--,--,--,--,--,
净利润(万元),3401,11135,3930,3056,3366,2535,656,
归属于母公司所有者的净利润(万元),3401,11135,3930,3056,3366,2586,742,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,
少数股东损益(万元),--,--,--,--,--,-51,-86,
基本每股收益,0.41,1.66,0.64,0.49,0.56,--,--,
稀释每股收益,0.41,1.66,0.64,0.49,0.56,--,--,
