报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
营业总收入(万元),43241,36186,28621,23004,21701,18089,18391,15994,
营业收入(万元),43241,36186,28621,23004,21701,18089,18391,15994,
利息收入(万元),--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,
营业总成本(万元),27560,22774,17014,14699,14073,12062,12234,11367,
营业成本(万元),19447,15143,11887,9873,9283,7852,7959,7956,
利息支出(万元),--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,
研发费用(万元),2597,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,
营业税金及附加(万元),645,534,434,321,277,253,239,222,
销售费用(万元),3388,2259,1901,1762,1725,1513,1503,1199,
管理费用(万元),2368,4508,3277,2814,2791,2404,2310,2015,
财务费用(万元),-1106,187,-591,-136,-97,-13,129,-50,
资产减值损失(万元),221,143,107,65,94,53,94,25,
公允价值变动收益(万元),--,--,--,--,--,80,-73,-8,
投资收益(万元),2190,1372,326,446,373,228,243,16,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,
营业利润(万元),18390,15100,11933,8751,8002,6335,6327,4636,
营业外收入(万元),12,347,219,661,690,458,112,150,
营业外支出(万元),30,31,11,5,11,7,40,134,
非流动资产处置损失(万元),--,--,3,2,5,1,--,--,
利润总额(万元),18372,15416,12141,9408,8681,6786,6399,4651,
所得税费用(万元),2663,2251,1822,1245,1251,992,965,689,
未确认投资损失(万元),--,--,--,--,--,--,--,--,
净利润(万元),15710,13165,10320,8162,7430,5794,5434,3962,
归属于母公司所有者的净利润(万元),15710,13165,10320,8162,7430,5794,5434,3962,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,
少数股东损益(万元),--,--,--,--,--,--,--,--,
基本每股收益,1.01,1.1,1.46,1.18,1.08,0.84,0.79,--,
稀释每股收益,1.01,1.1,1.46,1.18,1.08,0.84,0.79,--,
