报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
营业总收入(万元),96531,76329,65357,52675,45058,38614,24859,15644,
营业收入(万元),96531,76329,65357,52675,45058,38614,24859,15644,
利息收入(万元),--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,
营业总成本(万元),88851,75066,59145,42920,38394,33038,20483,12518,
营业成本(万元),64164,51674,42298,32411,28334,23629,14658,9056,
利息支出(万元),--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,
研发费用(万元),6455,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,
营业税金及附加(万元),1469,1292,1141,484,335,287,217,155,
销售费用(万元),9225,7430,5771,4311,3378,3017,1791,893,
管理费用(万元),6968,12832,8346,5862,5644,5563,3319,2199,
财务费用(万元),-557,1038,789,-597,97,159,-18,14,
资产减值损失(万元),1128,800,801,451,605,384,515,200,
公允价值变动收益(万元),-104,--,260,-88,-171,--,--,--,
投资收益(万元),-72,-9,-373,-38,32,4799,66,--,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,
营业利润(万元),8311,2324,6098,9629,6525,10375,4442,3126,
营业外收入(万元),20,514,1280,1746,1172,630,653,361,
营业外支出(万元),16,6,100,769,117,88,20,39,
非流动资产处置损失(万元),--,--,50,5,18,37,0,23,
利润总额(万元),8315,2832,7279,10606,7580,10917,5075,3448,
所得税费用(万元),1287,330,591,1294,984,1558,725,453,
未确认投资损失(万元),--,--,--,--,--,--,--,--,
净利润(万元),7028,2502,6688,9311,6596,9359,4350,2995,
归属于母公司所有者的净利润(万元),7028,2502,6688,9311,6577,9370,4411,2995,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,
少数股东损益(万元),--,--,--,--,19,-11,-61,--,
基本每股收益,0.36,0.13,0.68,0.94,0.66,0.95,0.45,--,
稀释每股收益,0.36,0.13,0.68,0.94,0.66,0.95,0.45,--,
