报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
营业总收入(万元),675464,114996,89862,74599,69597,53727,48417,38453,
营业收入(万元),675464,114996,89862,74599,69597,53727,48417,38453,
利息收入(万元),--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,
营业总成本(万元),634670,108013,81722,68262,63823,49467,44372,34852,
营业成本(万元),547164,101250,77132,64891,59985,46167,41734,32621,
利息支出(万元),--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,
研发费用(万元),28445,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,
营业税金及附加(万元),3658,297,241,121,160,137,65,70,
销售费用(万元),30654,2204,1884,1480,1077,856,863,550,
管理费用(万元),17158,3137,2390,2032,1840,1517,1305,1160,
财务费用(万元),6237,954,-336,-237,604,670,355,385,
资产减值损失(万元),1353,170,411,-25,156,119,50,66,
公允价值变动收益(万元),-1268,--,67,-67,--,-4,2,3,
投资收益(万元),928,156,-298,207,-21,20,3,13,
对联营企业和合营企业的投资收益(万元),36,161,7,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,
营业利润(万元),45392,11110,7910,6477,5754,4276,4049,3617,
营业外收入(万元),242,679,751,763,1024,904,753,495,
营业外支出(万元),146,--,393,16,7,--,52,7,
非流动资产处置损失(万元),--,--,393,16,7,--,42,0,
利润总额(万元),45488,11789,8268,7223,6771,5180,4749,4105,
所得税费用(万元),4929,1307,1218,1010,940,749,637,519,
未确认投资损失(万元),--,--,--,--,--,--,--,--,
净利润(万元),40559,10482,7050,6213,5830,4431,4112,3586,
归属于母公司所有者的净利润(万元),39018,10478,6992,6213,5830,4431,4112,3586,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,
少数股东损益(万元),1541,4,58,--,--,--,--,--,
基本每股收益,0.75,0.43,0.29,0.82,0.96,0.73,0.68,0.6,
稀释每股收益,0.75,0.43,0.29,0.82,0.96,0.73,0.68,0.6,
