报告日期,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,
营业总收入(万元),198,405,0,4866,25351,19122,53,0,180,39052,20410,51527,
营业收入(万元),198,405,0,4866,25351,19122,53,0,180,39052,20410,51527,
利息收入(万元),--,--,--,--,--,--,--,--,0,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,0,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,0,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,0,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,0,--,--,--,
营业总成本(万元),21045,79538,4659,11071,25298,17699,4978,3923,40804,36542,32384,59431,
营业成本(万元),197,371,0,4540,20573,14245,46,0,200,28083,18741,45974,
利息支出(万元),--,--,--,--,--,--,--,--,0,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,0,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,0,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,0,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,0,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,0,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,0,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,0,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,0,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,0,--,--,--,
营业税金及附加(万元),0,20,--,4,268,342,3,--,0,88,82,122,
销售费用(万元),--,--,--,--,347,321,--,--,56,457,1028,2752,
管理费用(万元),1768,655,745,710,999,749,556,1010,5926,3213,5196,5619,
财务费用(万元),1097,1096,2821,2589,2792,2631,3812,3083,4581,2826,2223,3746,
资产减值损失(万元),17983,77396,1092,3229,319,-589,562,-171,30042,1875,5114,1219,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,0,--,--,--,
投资收益(万元),4829,15,2633,-3600,-520,135,-1310,2671,-908,4573,961,-747,
对联营企业和合营企业的投资收益(万元),--,--,--,--,-504,135,-1310,128,-908,968,-165,-747,
汇兑收益(万元),--,--,--,--,--,--,--,--,0,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,0,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,0,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,0,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,0,--,--,--,
营业利润(万元),-16018,-79118,-2026,-9805,-467,1558,-6235,-1252,-41533,7084,-11012,-8652,
营业外收入(万元),0,43,--,123,1593,742,290,1532,4794,1199,27515,155,
营业外支出(万元),2026,2534,201,205,211,193,1404,0,22064,231,355,375,
非流动资产处置损失(万元),--,--,--,--,0,--,--,--,1066,89,--,--,
利润总额(万元),-18045,-81610,-2227,-9887,916,2106,-7349,281,-58802,8052,16148,-8871,
所得税费用(万元),--,--,--,--,-62,91,--,--,43,2143,3069,14,
未确认投资损失(万元),--,--,--,--,--,--,--,--,0,--,--,--,
净利润(万元),-18045,-81610,-2227,-9887,977,2015,-7349,281,-58845,5908,13078,-8885,
归属于母公司所有者的净利润(万元),-17864,-81291,-2201,-9885,1212,1824,-7349,937,-47183,4609,13145,-7808,
被合并方在合并前实现净利润(万元),--,--,--,--,--,-94,--,--,0,--,--,--,
少数股东损益(万元),-181,-319,-26,-1,-235,191,--,-656,-11662,1299,-67,-1077,
基本每股收益,-0.94,-4.27,-0.12,-0.52,0.06,0.1,-0.39,0.05,-2.48,0.24,0.88,-0.52,
稀释每股收益,-0.94,-4.27,-0.12,-0.52,0.06,0.1,-0.39,0.05,-2.48,0.24,0.88,-0.52,
