报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,
营业总收入(万元),1398914,1234502,120121,67636,32250,21581,25482,36923,25009,17838,13875,14161,13792,
营业收入(万元),1398914,1234502,120121,67636,32250,21581,25482,36923,25009,17838,13875,14161,13792,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),1616164,1257395,96433,29038,12885,24449,24673,32156,21480,13623,9954,11100,10464,
营业成本(万元),1193223,1027627,63965,19273,6397,17470,16860,25848,16932,10956,6789,8417,8646,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),19042,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),2574,1961,277,154,120,107,347,451,388,309,406,245,155,
销售费用(万元),172448,131580,12127,2521,2299,554,522,685,564,263,174,214,182,
管理费用(万元),63317,65265,16681,5964,3730,6189,5175,5633,3970,2170,2601,2363,1365,
财务费用(万元),18625,21275,-165,155,398,-488,-557,-419,-537,-133,-51,-38,-1,
资产减值损失(万元),146934,9688,3547,971,-59,618,2326,-43,163,59,34,-100,116,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
投资收益(万元),106003,34132,16812,-904,--,-122,--,--,648,--,--,58,-216,
对联营企业和合营企业的投资收益(万元),10421,--,426,-1190,--,-272,--,--,--,--,--,58,--,
汇兑收益(万元),--,-238,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),-110963,11143,40500,37694,19365,-2991,809,4767,4177,4214,3922,3119,3112,
营业外收入(万元),355,1550,281,210,5,716,424,359,486,230,115,371,224,
营业外支出(万元),803,1779,509,0,0,1870,35,42,23,17,36,35,15,
非流动资产处置损失(万元),--,--,16,--,--,1843,4,7,--,1,8,0,1,
利润总额(万元),-111411,10915,40272,37903,19370,-4144,1198,5083,4640,4427,4000,3455,3320,
所得税费用(万元),-13649,4977,4801,5793,2832,-4,755,792,585,563,388,237,660,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),-97762,5938,35471,32110,16538,-4140,443,4291,4055,3864,3612,3217,2660,
归属于母公司所有者的净利润(万元),-66871,6523,35363,31597,16538,-4140,443,4280,4086,3880,3612,3217,2420,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,0,--,--,--,--,--,--,
少数股东损益(万元),-30891,-585,108,514,--,0,--,11,-31,-17,--,--,240,
基本每股收益,-0.31,0.03,0.17,0.45,1.22,-0.39,0.04,0.4,0.38,0.87,0.9,0.8,0.89,
稀释每股收益,-0.31,0.03,0.17,0.45,1.22,-0.39,0.04,0.4,0.38,0.87,0.9,0.8,0.89,
