报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,
营业总收入(万元),569318,526878,623714,704697,565400,534550,505671,456857,290073,255968,230328,
营业收入(万元),568623,526174,622888,704068,565400,534550,505671,456857,290073,255968,230328,
利息收入(万元),694,703,819,624,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,1,7,4,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),556824,506974,572754,638255,510358,487203,471180,428045,268634,243885,220151,
营业成本(万元),467478,420567,480305,551243,448192,430822,433522,397242,241277,224265,202424,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),17276,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),4157,4340,3923,707,465,149,309,140,101,35,48,
销售费用(万元),37535,45228,49052,46208,36478,37247,26398,21404,14002,10769,9243,
管理费用(万元),21584,33699,40955,39918,29271,23097,14189,9776,12353,8023,5683,
财务费用(万元),1997,1560,-1128,-2743,-4096,-4019,-3248,-582,782,769,2236,
资产减值损失(万元),6797,1580,-354,2921,49,-93,10,65,120,23,517,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,0,0,-0,
投资收益(万元),4929,4842,2793,3335,1601,1206,23,18,10,30,8,
对联营企业和合营企业的投资收益(万元),-1350,-1270,-18,670,--,--,--,--,0,0,0,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),21066,29838,53754,69777,56642,48553,34514,28831,21449,12113,10184,
营业外收入(万元),1258,1624,6123,6178,2269,1262,1582,1307,328,398,286,
营业外支出(万元),1130,1291,690,385,557,574,408,323,60,42,255,
非流动资产处置损失(万元),--,--,256,126,472,211,67,235,8,0,0,
利润总额(万元),21195,30171,59187,75570,58354,49241,35688,29814,21717,12469,10216,
所得税费用(万元),2187,3626,8770,13367,8841,9524,6516,5266,4135,1896,1514,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),19008,26545,50417,62204,49513,39718,29172,24548,17582,10574,8702,
归属于母公司所有者的净利润(万元),19187,27113,51253,62019,49522,39718,29172,24548,17582,10574,8702,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),-178,-567,-836,185,-9,--,--,--,0,0,0,
基本每股收益,0.17,0.23,0.44,1.07,1.73,1.81,1.73,2.16,1.8,1.08,0.91,
稀释每股收益,0.17,0.23,0.44,1.07,1.73,1.81,1.73,2.16,1.8,1.08,0.91,
