报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,
营业总收入(万元),26990,9671,28668,123135,200063,259195,255596,215627,307444,342170,104708,207376,140729,
营业收入(万元),26990,9671,28668,123135,200063,259195,255596,215627,307444,342170,104708,207376,140729,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),39600,26956,78094,131273,209074,243302,212106,171818,227541,279745,87524,164513,115219,
营业成本(万元),20075,6032,17173,96432,156125,187944,138177,116262,158153,216635,60653,122148,92285,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),762,404,1696,15081,20409,25104,36098,29173,52669,50554,11243,23107,8692,
销售费用(万元),658,1291,1342,3400,5011,8076,13075,8453,5470,4051,3603,3845,4713,
管理费用(万元),6629,6058,7775,10060,8859,10880,12052,9594,7340,10939,10413,9141,6111,
财务费用(万元),4821,12403,11874,4610,8526,6642,9007,5215,5026,-4072,1936,5590,2376,
资产减值损失(万元),6653,768,38235,1690,10144,4655,3696,3121,-1117,1638,-324,682,1042,
公允价值变动收益(万元),--,--,--,--,--,--,--,45,-45,--,--,--,12,
投资收益(万元),45596,13059,2693,44053,50809,9967,1270,8599,-189,-898,13443,4861,766,
对联营企业和合营企业的投资收益(万元),-2032,2197,1867,215,210,437,-130,-352,-15,-2,-163,-692,-179,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),32991,-4185,-46733,35915,41798,25860,44761,52452,79669,61526,30627,47723,26289,
营业外收入(万元),1843,6609,31,325,20,2099,3049,4079,427,231,1058,212,5,
营业外支出(万元),192,42,151,1522,303,89,328,5068,838,2555,841,1515,1493,
非流动资产处置损失(万元),--,--,6,7,203,48,--,4441,11,10,--,855,1450,
利润总额(万元),34642,2382,-46853,34717,41515,27870,47481,51463,79257,59202,30844,46421,24801,
所得税费用(万元),30,1589,902,12608,21079,7032,16242,15561,24821,17237,4072,16941,10293,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),34612,793,-47756,22109,20436,20838,31240,35902,54436,41965,26773,29479,14508,
归属于母公司所有者的净利润(万元),34884,1254,-43531,22187,19173,21354,32189,36241,54659,42015,27087,29760,13764,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),-272,-461,-4225,-78,1263,-516,-949,-339,-223,-51,-314,-281,744,
基本每股收益,0.24,0.01,-0.3,0.16,0.13,0.15,0.27,0.3,0.55,0.47,0.45,0.86,0.44,
稀释每股收益,0.24,0.01,-0.3,0.16,0.13,0.15,0.27,0.3,0.55,0.47,0.45,0.86,0.44,
