报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
营业总收入(万元),303111,26400,23332,31417,30405,26344,27603,22349,
营业收入(万元),303111,26400,23332,31417,30405,26344,27603,22349,
利息收入(万元),--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,
营业总成本(万元),251673,23110,20737,26330,26124,22844,23750,19303,
营业成本(万元),184383,17972,16084,21491,21020,18220,19202,15251,
利息支出(万元),--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,
研发费用(万元),11316,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,
营业税金及附加(万元),2136,484,366,243,205,205,127,174,
销售费用(万元),10685,1333,1363,1370,1234,1205,1449,701,
管理费用(万元),30341,3409,2524,2504,2290,2017,1997,2308,
财务费用(万元),1483,-133,22,256,837,659,710,664,
资产减值损失(万元),11329,44,379,466,539,536,265,205,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,
投资收益(万元),211,47,--,--,--,--,--,--,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,
营业利润(万元),51655,3338,2595,5087,4280,3500,3853,3046,
营业外收入(万元),93,69,269,293,398,314,224,296,
营业外支出(万元),337,140,3,4,3,2,5,21,
非流动资产处置损失(万元),--,--,3,1,--,--,--,20,
利润总额(万元),51411,3268,2861,5377,4676,3812,4072,3321,
所得税费用(万元),6357,504,384,976,394,509,623,462,
未确认投资损失(万元),--,--,--,--,--,--,--,--,
净利润(万元),45054,2764,2476,4401,4282,3303,3450,2859,
归属于母公司所有者的净利润(万元),45054,2764,2476,4401,4282,3303,3450,2859,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,
少数股东损益(万元),--,--,--,--,--,--,--,--,
基本每股收益,1.65,0.26,0.23,0.52,0.65,0.5,0.52,0.43,
稀释每股收益,1.63,0.26,0.23,0.52,0.65,0.5,0.52,0.43,
