报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,
营业总收入(万元),139877,133949,123384,112759,91403,68800,
营业收入(万元),139877,133949,123384,112759,91403,68800,
利息收入(万元),--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,
营业总成本(万元),122321,114172,103889,94734,79105,63534,
营业成本(万元),90076,86998,79659,73909,64559,53050,
利息支出(万元),--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,
研发费用(万元),3462,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,
营业税金及附加(万元),1272,1398,1305,842,498,299,
销售费用(万元),17592,15183,12571,9447,6604,4368,
管理费用(万元),6996,9714,9275,8304,6582,5540,
财务费用(万元),842,179,836,1177,736,628,
资产减值损失(万元),2081,701,243,1055,127,-352,
公允价值变动收益(万元),--,--,--,--,--,--,
投资收益(万元),948,98,207,32,1,--,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,
营业利润(万元),19377,20540,19702,18057,12300,5266,
营业外收入(万元),2932,3344,1960,1081,349,179,
营业外支出(万元),38,116,78,85,84,23,
非流动资产处置损失(万元),--,--,61,64,6,2,
利润总额(万元),22272,23767,21584,19053,12565,5422,
所得税费用(万元),4229,4325,4017,3991,2046,806,
未确认投资损失(万元),--,--,--,--,--,--,
净利润(万元),18043,19442,17567,15063,10519,4616,
归属于母公司所有者的净利润(万元),18071,19442,17567,15063,10519,4616,
被合并方在合并前实现净利润(万元),--,--,--,1443,1112,--,
少数股东损益(万元),-29,--,--,--,--,--,
基本每股收益,0.38,0.44,0.42,0.39,--,--,
稀释每股收益,0.38,0.44,0.42,0.39,--,--,
