报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,
营业总收入(万元),1883478,1889915,1690232,1755822,2396712,2568720,2798500,3069907,1690263,1076191,1200610,848445,392727,
营业收入(万元),1883478,1889915,1690232,1755822,2396712,2568720,2798500,3069907,1690263,1076191,1200610,848445,392727,
利息收入(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,
营业总成本(万元),2134863,1798657,1842321,1937739,2431011,2585703,2773720,2921963,1545378,989690,1042846,688569,301521,
营业成本(万元),1645680,1436097,1310654,1633446,2113864,2367009,2571773,2734581,1394865,890534,934976,619748,260730,
利息支出(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,
研发费用(万元),6183,--,--,--,--,--,--,--,--,0,--,0,0,
退保金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,
分保费用(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,
营业税金及附加(万元),50461,42463,30966,11611,16312,14286,16442,14769,12097,9020,8565,7747,7794,
销售费用(万元),41004,47087,50689,56313,86846,38435,21965,25105,24010,16990,13276,7800,4821,
管理费用(万元),62044,59671,73856,61816,58894,65608,62199,51603,45860,32232,26632,24817,12514,
财务费用(万元),194818,198775,171815,154107,147171,95844,96509,83524,63432,42915,40215,27803,15646,
资产减值损失(万元),134673,14564,204342,20446,7925,4521,4833,12381,5115,-2001,19183,653,16,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,2179,-2179,-5,0,0,
投资收益(万元),40914,11993,85720,-3172,5690,12037,10974,-4078,8639,-2219,2270,763,-20243,
对联营企业和合营企业的投资收益(万元),9474,7323,4983,-4026,5549,11287,9804,--,--,0,--,0,0,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,
期货损益(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,
托管收益(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,
补贴收入(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,
营业利润(万元),48688,105774,-66370,-185089,-28609,-4946,35754,143866,155703,82103,160028,160639,70963,
营业外收入(万元),11324,20068,7814,12421,7638,19560,5864,5706,11426,8706,1706,2647,80,
营业外支出(万元),21426,40743,2374,3145,2493,3080,4917,7709,14982,1145,985,1038,967,
非流动资产处置损失(万元),--,--,1157,1962,466,2018,2222,--,--,0,--,0,0,
利润总额(万元),38586,85099,-60929,-175813,-23464,11533,36701,141863,152147,89664,160749,162248,70076,
所得税费用(万元),44981,54449,41539,8139,17780,9685,24766,30762,49038,30600,45087,49239,18091,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,
净利润(万元),-6394,30650,-102468,-183952,-41243,1848,11935,111101,103109,59064,115662,113009,51985,
归属于母公司所有者的净利润(万元),23886,36809,34214,-167269,-36653,11696,20153,115058,115884,59947,114954,81935,39904,
被合并方在合并前实现净利润(万元),--,--,--,--,-110,--,--,--,-4102,0,--,--,--,
少数股东损益(万元),-30281,-6159,-136682,-16683,-4590,-9848,-8218,-3957,-12775,-882,708,31074,12081,
基本每股收益,0.13,0.19,0.18,-0.88,-0.19,0.06,0.11,0.68,1.1,0.8,2.3,1.64,0.8,
稀释每股收益,0.13,0.19,0.18,-0.88,-0.19,0.06,0.11,0.68,1.1,0.8,2.3,1.64,0.8,
