报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
营业总收入(万元),372129,368159,307933,111960,85369,68562,55665,8653,
营业收入(万元),372129,368159,307933,111960,85369,68562,55665,8653,
利息收入(万元),--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,
营业总成本(万元),316336,296894,219756,72844,44448,36621,28832,5822,
营业成本(万元),177939,194688,162760,47185,29425,23452,18685,4391,
利息支出(万元),--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,
研发费用(万元),83833,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,
营业税金及附加(万元),3862,3204,2507,1104,1042,874,646,67,
销售费用(万元),32211,22254,9734,3563,2517,2616,953,268,
管理费用(万元),8604,65717,41515,21549,11443,9200,7952,1098,
财务费用(万元),-126,-1371,547,-1364,-550,-43,17,-51,
资产减值损失(万元),10012,12401,2693,807,571,522,580,50,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,
投资收益(万元),6480,17,--,--,--,--,--,--,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,
营业利润(万元),74802,96020,88177,39117,40921,31941,26833,2831,
营业外收入(万元),32,116,11642,4474,3532,484,154,253,
营业外支出(万元),219,81,1147,20,--,1954,4,0,
非流动资产处置损失(万元),--,--,--,--,--,2,--,--,
利润总额(万元),74615,96055,98672,43570,44453,30471,26984,3084,
所得税费用(万元),365,7361,13003,5762,6095,4807,4523,432,
未确认投资损失(万元),--,--,--,--,--,--,--,--,
净利润(万元),74250,88694,85670,37808,38358,25664,22461,2652,
归属于母公司所有者的净利润(万元),74250,88694,85682,37835,38358,25664,22461,2652,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,
少数股东损益(万元),--,0,-13,-28,--,--,--,--,
基本每股收益,1.65,1.95,2.1,0.95,0.96,0.64,1.36,--,
稀释每股收益,1.62,1.96,2.1,0.95,0.96,0.64,1.36,--,
