报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,
营业总收入(万元),155051,103301,79584,64550,54492,44905,33912,20947,16023,6953,3530,
营业收入(万元),155051,103301,79584,64550,54492,44905,33912,20947,16023,6953,3530,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),130301,77818,63786,51881,35690,29038,20635,11015,10174,4599,3079,
营业成本(万元),56098,33579,28590,22099,16945,14731,10064,6267,5759,2279,1918,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),12882,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),2216,1541,1347,850,734,502,398,228,181,94,32,
销售费用(万元),45178,29029,24691,21970,13138,11025,8933,3454,3141,1366,644,
管理费用(万元),12078,12989,9463,8259,6073,3968,2802,1416,1200,870,443,
财务费用(万元),23,117,-827,-1438,-1544,-1290,-1596,-341,-121,-2,-2,
资产减值损失(万元),1827,563,523,141,344,102,34,-9,13,-8,43,
公允价值变动收益(万元),--,--,--,--,--,--,--,0,0,2,-2,
投资收益(万元),2692,575,-8483,1134,1001,1062,687,0,2,6,13,
对联营企业和合营企业的投资收益(万元),-10657,--,-9033,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),34487,29743,7315,13803,19803,16930,13964,9932,5852,2362,463,
营业外收入(万元),1231,969,6399,2511,3228,2168,1052,362,470,516,316,
营业外支出(万元),296,198,82,146,11,19,49,3,3,2,24,
非流动资产处置损失(万元),--,--,38,--,--,--,31,--,--,--,--,
利润总额(万元),35421,30513,13632,16168,23020,19079,14967,10292,6319,2876,755,
所得税费用(万元),4376,4719,2182,1857,3286,2549,2084,1475,833,269,38,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),31045,25795,11450,14311,19734,16531,12883,8816,5486,2607,717,
归属于母公司所有者的净利润(万元),31045,25797,11520,14366,19734,16531,12883,8816,5486,2607,717,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,0,--,--,--,--,
少数股东损益(万元),--,-3,-70,-55,--,--,--,--,--,--,--,
基本每股收益,0.56,0.63,0.36,0.55,0.99,1.25,1.56,1.34,0.91,0.43,1.43,
稀释每股收益,0.56,0.63,0.36,0.55,0.98,1.25,1.56,1.34,0.91,0.43,1.43,
