报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
营业总收入(万元),113213,107347,94893,89770,91108,92903,77802,
营业收入(万元),113213,107347,94893,89770,91108,92903,77802,
利息收入(万元),--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,
营业总成本(万元),111317,98104,84897,79864,79512,77880,60901,
营业成本(万元),45413,42852,36303,34352,37503,38339,33333,
利息支出(万元),--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,
研发费用(万元),4091,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,
营业税金及附加(万元),931,1106,1047,871,767,613,511,
销售费用(万元),41786,34873,30663,28815,27858,25694,18134,
管理费用(万元),14564,14770,12370,11859,10228,9157,7104,
财务费用(万元),-58,417,489,444,273,781,-83,
资产减值损失(万元),4591,4085,4026,3523,2883,3297,1901,
公允价值变动收益(万元),--,--,--,--,--,--,--,
投资收益(万元),280,376,-11,7,51,--,1,
对联营企业和合营企业的投资收益(万元),-611,-272,-177,-125,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,
营业利润(万元),3234,10345,9985,9914,11646,15023,16902,
营业外收入(万元),206,88,321,416,585,553,595,
营业外支出(万元),148,288,86,69,104,227,210,
非流动资产处置损失(万元),--,--,2,3,19,8,3,
利润总额(万元),3293,10145,10220,10261,12127,15349,17288,
所得税费用(万元),467,2446,2485,2735,3690,4076,4325,
未确认投资损失(万元),--,--,--,--,--,--,--,
净利润(万元),2825,7699,7735,7526,8437,11273,12964,
归属于母公司所有者的净利润(万元),3836,8364,7562,7512,8247,11222,12606,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,
少数股东损益(万元),-1011,-664,173,15,190,50,358,
基本每股收益,0.16,0.39,0.42,0.42,0.46,0.62,--,
稀释每股收益,0.16,0.39,0.42,0.42,0.46,0.62,--,
