报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
营业总收入(万元),255264,211960,130976,114909,120589,112099,120899,130484,
营业收入(万元),255264,211960,130976,114909,120589,112099,120899,130484,
利息收入(万元),--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,
营业总成本(万元),232627,196109,114221,103080,110083,104203,113195,124013,
营业成本(万元),193925,161302,95011,88186,95486,88555,98750,110068,
利息支出(万元),--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,
研发费用(万元),7172,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,
营业税金及附加(万元),1980,1544,912,472,402,479,503,371,
销售费用(万元),10976,9680,7078,5711,4958,5097,4803,5179,
管理费用(万元),15883,20138,12792,9671,8234,8252,7967,6275,
财务费用(万元),-578,2027,-2060,-1504,653,1642,1092,2084,
资产减值损失(万元),3270,1418,489,544,351,178,80,35,
公允价值变动收益(万元),-999,594,-394,471,-1180,666,-454,291,
投资收益(万元),-1038,-22,527,465,55,673,705,1435,
对联营企业和合营企业的投资收益(万元),-178,-25,-32,-90,208,391,347,607,
汇兑收益(万元),--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,
营业利润(万元),23998,20302,16888,12765,9381,9235,7955,8197,
营业外收入(万元),35,74,1009,929,836,1124,740,768,
营业外支出(万元),136,113,146,261,160,147,199,184,
非流动资产处置损失(万元),--,--,3,7,11,2,0,8,
利润总额(万元),23896,20263,17751,13432,10057,10212,8496,8781,
所得税费用(万元),3938,3624,3232,2507,1734,1638,1279,1246,
未确认投资损失(万元),--,--,--,--,--,--,--,--,
净利润(万元),19959,16639,14519,10926,8324,8574,7217,7535,
归属于母公司所有者的净利润(万元),18839,15950,14484,10720,8234,8595,7199,7501,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,
少数股东损益(万元),1120,689,35,206,90,-21,18,34,
基本每股收益,0.71,0.86,0.91,0.68,1.37,1.43,1.2,1.28,
稀释每股收益,0.71,0.86,0.91,0.68,1.37,1.43,1.2,1.28,
