报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,
营业总收入(万元),166438,206216,153116,177172,183727,176356,150903,138324,102291,76922,
营业收入(万元),166438,206216,153116,177172,183727,176356,150903,138324,102291,76922,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),186331,199830,147575,175551,181465,166637,137618,126363,97516,71802,
营业成本(万元),138730,152221,115434,140538,147983,138439,115850,110024,82856,65144,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,
研发费用(万元),5447,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),1881,2698,1847,600,778,650,588,528,85,13,
销售费用(万元),13723,16938,9503,11401,11888,10289,8034,6433,4533,2331,
管理费用(万元),12456,19033,15000,16923,15236,13595,10028,7349,8901,3882,
财务费用(万元),5324,4068,3956,4902,4091,2769,2411,1591,923,556,
资产减值损失(万元),8769,4872,1834,1187,1489,895,706,438,217,-124,
公允价值变动收益(万元),--,--,--,--,--,0,0,--,--,--,
投资收益(万元),--,6679,--,--,--,0,0,--,--,--,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,0,--,--,--,
汇兑收益(万元),--,--,--,--,--,0,0,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,
营业利润(万元),-15260,13534,5541,1621,2262,9719,13285,11961,4776,5120,
营业外收入(万元),515,525,1383,1234,841,1225,576,130,115,111,
营业外支出(万元),464,63,226,157,188,34,51,22,83,52,
非流动资产处置损失(万元),--,--,71,21,155,12,--,--,--,--,
利润总额(万元),-15209,13995,6698,2698,2915,10909,13810,12068,4807,5178,
所得税费用(万元),-1320,2264,1826,795,1039,1869,2397,1854,956,697,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,
净利润(万元),-13889,11732,4872,1903,1876,9041,11413,10215,3851,4481,
归属于母公司所有者的净利润(万元),-11575,11378,3978,2504,2814,9233,11320,10154,3887,4481,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,0,--,--,--,
少数股东损益(万元),-2314,353,894,-601,-937,-193,93,61,-36,--,
基本每股收益,-0.2,0.2,0.12,0.07,0.08,0.53,0.94,0.94,0.36,--,
稀释每股收益,-0.2,0.2,0.12,0.07,0.08,0.53,0.94,0.94,0.36,--,
