报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,
营业总收入(万元),134504,125511,109069,87766,70267,62305,52722,41478,29650,22737,
营业收入(万元),134504,125511,109069,87766,70267,62305,52722,41478,29650,22737,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),128087,122294,93025,75754,61362,56839,44723,34407,24609,19957,
营业成本(万元),31034,36198,24201,19033,15445,13020,10675,8319,6115,4524,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,
研发费用(万元),27092,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),1581,1437,1359,1087,983,1221,964,910,417,184,
销售费用(万元),50826,41993,32807,25593,19092,16117,13800,12862,9350,8387,
管理费用(万元),14332,40155,33210,29839,25251,25339,18866,12183,8851,6078,
财务费用(万元),473,189,-435,-907,-859,-259,-295,-98,-60,-27,
资产减值损失(万元),2750,2321,1882,1108,1450,1400,714,231,-64,811,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,
投资收益(万元),4132,3861,1804,-83,3,--,11,585,--,--,
对联营企业和合营企业的投资收益(万元),--,--,--,-83,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,
营业利润(万元),18583,18145,17849,11929,8908,5466,8010,7656,5041,2780,
营业外收入(万元),105,173,8174,9699,7023,6404,3406,3602,2729,1553,
营业外支出(万元),82,57,152,113,39,17,27,33,30,19,
非流动资产处置损失(万元),--,--,78,89,28,17,26,28,19,9,
利润总额(万元),18607,18262,25870,21515,15892,11853,11389,11225,7740,4315,
所得税费用(万元),1860,2997,3873,2167,1446,800,1912,1923,1165,514,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,
净利润(万元),16747,15265,21997,19348,14446,11053,9477,9302,6574,3801,
归属于母公司所有者的净利润(万元),16807,15237,22012,19432,14450,11053,9477,9302,6574,3801,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),-60,28,-15,-85,-4,--,--,--,--,--,
基本每股收益,0.21,0.2,0.61,0.55,1.08,1.47,1.26,1.24,0.88,0.51,
稀释每股收益,0.21,0.2,0.61,0.55,1.08,1.47,1.26,1.24,0.88,0.51,
