报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,
营业总收入(万元),254546,181783,140105,120020,133875,109814,
营业收入(万元),254546,181783,140105,120020,133875,109814,
利息收入(万元),--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,
营业总成本(万元),241434,173241,131506,115217,123917,106129,
营业成本(万元),176806,122411,93744,85468,99087,83260,
利息支出(万元),--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,
研发费用(万元),16263,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,
营业税金及附加(万元),4886,5323,3889,2032,1491,527,
销售费用(万元),33430,21962,15552,11611,9841,9225,
管理费用(万元),11326,20986,18920,15050,12113,10573,
财务费用(万元),-2876,1489,-1298,510,995,2310,
资产减值损失(万元),1599,1069,699,547,389,235,
公允价值变动收益(万元),154,--,--,--,--,--,
投资收益(万元),-2430,337,8,--,--,--,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,
营业利润(万元),11449,10222,8608,4802,9958,3684,
营业外收入(万元),383,355,1328,2862,807,634,
营业外支出(万元),11,41,337,649,935,127,
非流动资产处置损失(万元),--,--,142,22,263,8,
利润总额(万元),11821,10536,9599,7016,9830,4191,
所得税费用(万元),-58,796,772,1088,740,-100,
未确认投资损失(万元),--,--,--,--,--,--,
净利润(万元),11879,9741,8827,5928,9090,4290,
归属于母公司所有者的净利润(万元),12025,9741,8827,5928,9090,4290,
被合并方在合并前实现净利润(万元),--,--,--,-159,-384,--,
少数股东损益(万元),-146,--,--,--,--,--,
基本每股收益,0.9,0.88,0.88,0.71,1.14,0.54,
稀释每股收益,0.9,0.88,0.88,0.71,1.14,0.54,
