报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,
营业总收入(万元),41811,27865,24209,16615,22171,22011,26967,32294,26742,21132,19806,16806,11681,
营业收入(万元),41811,27865,24209,16615,22171,22011,26967,32294,26742,21132,19806,16806,11681,
利息收入(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,
营业总成本(万元),35276,26617,20123,13889,17546,17613,20248,21688,17212,15818,15664,13942,9743,
营业成本(万元),26873,17700,15786,11395,15125,14538,17749,19904,15407,13529,13481,12603,8099,
利息支出(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,
研发费用(万元),734,--,--,--,--,--,--,--,--,0,0,0,0,
退保金(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,
分保费用(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,
营业税金及附加(万元),445,414,319,124,176,182,141,70,27,0,0,0,0,
销售费用(万元),1382,1521,1166,915,919,1141,1037,937,784,684,576,533,470,
管理费用(万元),2963,3613,4267,3182,3092,3013,2845,2212,2262,1693,1505,910,1252,
财务费用(万元),-123,-702,-1343,-1884,-1759,-1368,-1543,-1492,-1307,-120,-42,-127,-96,
资产减值损失(万元),3002,4072,-72,156,-7,107,19,59,39,32,144,23,18,
公允价值变动收益(万元),--,--,--,--,--,--,--,0,--,0,0,0,0,
投资收益(万元),1153,230,221,65,--,2,2,1,1,-8,25,223,7,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,-12,9,-4,5,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,
期货损益(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,
托管收益(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,
补贴收入(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,
营业利润(万元),7747,1644,4307,2792,4625,4401,6721,10607,9531,5307,4167,3087,1945,
营业外收入(万元),1976,5064,241,497,561,354,191,348,499,246,30,73,108,
营业外支出(万元),7,0,1,0,7,6,22,346,532,62,8,2,0,
非流动资产处置损失(万元),--,--,1,0,1,--,10,139,512,46,7,1,0,
利润总额(万元),9716,6708,4547,3289,5179,4749,6890,10609,9498,5490,4189,3158,2052,
所得税费用(万元),1139,1369,693,415,789,732,1036,1605,1436,924,483,451,280,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,
净利润(万元),8577,5339,3854,2874,4390,4017,5853,9004,8062,4566,3706,2707,1773,
归属于母公司所有者的净利润(万元),8577,5339,3854,2874,4390,4017,5853,9004,8062,4566,3706,2707,1773,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,
少数股东损益(万元),-0,--,--,--,--,--,--,--,--,0,0,0,0,
基本每股收益,0.4,0.38,0.27,0.2,0.31,0.28,0.41,0.63,1.16,1.03,0.86,0.78,0.55,
稀释每股收益,0.4,0.38,0.27,0.2,0.31,0.28,0.41,0.63,1.16,1.03,0.86,0.78,0.55,
