报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,
营业总收入(万元),450699,410108,290886,368727,400214,376072,329999,329234,315710,255032,229860,223599,219349,
营业收入(万元),450699,410108,290886,368727,400214,376072,329999,329234,315710,255032,229860,223599,219349,
利息收入(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,
营业总成本(万元),461128,417829,293064,368976,395785,372479,326527,326350,314835,254379,227552,221858,215873,
营业成本(万元),420995,377188,267701,340609,369307,347932,305059,305032,292709,236279,212599,206662,201123,
利息支出(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,
营业税金及附加(万元),1755,2417,1330,1739,2782,2688,1579,1328,1270,1094,1062,720,541,
销售费用(万元),20514,16617,11521,14307,12835,12603,12266,11218,9954,7993,7228,7107,8394,
管理费用(万元),10798,10505,7623,8970,8196,7724,7377,7457,8114,6839,6395,6731,5668,
财务费用(万元),2116,4077,778,95,1369,892,585,996,1678,229,-519,379,157,
资产减值损失(万元),4949,7025,4110,3255,1296,641,-340,320,1110,1945,787,260,-11,
公允价值变动收益(万元),-687,240,-157,-73,-73,112,--,88,--,0,--,0,0,
投资收益(万元),3540,9702,2758,7736,3478,4289,4999,9427,8387,5076,2531,4306,1236,
对联营企业和合营企业的投资收益(万元),1549,1382,1582,2778,1398,1824,1900,2729,5356,3232,1533,1556,772,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,
营业利润(万元),-6906,3145,422,7414,7833,7994,8471,12398,9262,5728,4839,6047,4711,
营业外收入(万元),51,215,2908,1257,1945,1278,1626,936,506,638,1006,163,60,
营业外支出(万元),839,108,94,218,103,186,89,220,157,450,198,146,74,
非流动资产处置损失(万元),--,--,5,3,0,6,12,37,18,0,9,38,11,
利润总额(万元),-7694,3253,3237,8454,9676,9086,10009,13115,9612,5916,5647,6063,4697,
所得税费用(万元),-1610,1411,644,1674,1779,1595,2636,2359,1238,1916,1556,1728,1752,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,
净利润(万元),-6084,1842,2592,6780,7896,7491,7373,10755,8373,4000,4091,4335,2946,
归属于母公司所有者的净利润(万元),-7017,1226,2288,6622,7056,6878,6533,9667,7663,3430,3545,3430,2048,
被合并方在合并前实现净利润(万元),--,21,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),934,616,305,159,841,613,839,1089,711,571,547,905,898,
基本每股收益,-0.28,0.05,0.09,0.27,0.29,0.28,0.26,0.39,0.31,0.14,0.16,0.17,0.1,
稀释每股收益,-0.28,0.05,0.09,0.27,0.29,0.28,0.26,0.39,--,--,0.16,0.17,0.1,
