报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,
营业总收入(万元),190315,166699,119763,63967,41962,22707,
营业收入(万元),190315,166699,119763,63967,41962,22707,
利息收入(万元),--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,
营业总成本(万元),178401,155192,111895,60227,35207,16606,
营业成本(万元),134246,117096,80304,32972,20879,11016,
利息支出(万元),--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,
研发费用(万元),11268,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,
营业税金及附加(万元),492,362,310,168,376,470,
销售费用(万元),28757,25096,22426,16056,8737,1662,
管理费用(万元),7573,14385,10081,11113,5231,3481,
财务费用(万元),-4054,-1836,-1363,-28,-89,-52,
资产减值损失(万元),120,89,137,-55,72,29,
公允价值变动收益(万元),--,--,--,--,--,--,
投资收益(万元),1245,472,12,313,123,85,
对联营企业和合营企业的投资收益(万元),1245,472,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,
营业利润(万元),13848,13376,7880,4053,6878,6186,
营业外收入(万元),579,119,835,337,47,21,
营业外支出(万元),80,31,48,2,37,47,
非流动资产处置损失(万元),--,--,18,0,0,--,
利润总额(万元),14347,13465,8666,4388,6888,6160,
所得税费用(万元),735,1086,945,1431,1142,938,
未确认投资损失(万元),--,--,--,--,--,--,
净利润(万元),13613,12378,7721,2957,5746,5222,
归属于母公司所有者的净利润(万元),13932,12371,7721,2957,5746,5222,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,
少数股东损益(万元),-319,7,--,--,--,--,
基本每股收益,0.35,0.33,0.21,0.1,0.19,0.17,
稀释每股收益,0.35,0.33,0.21,0.1,--,0.17,
