报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,
营业总收入(万元),155023,90835,64657,35757,28384,
营业收入(万元),155023,90835,64657,35757,28384,
利息收入(万元),--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,
营业总成本(万元),137661,79914,57860,34577,27126,
营业成本(万元),121549,71232,50856,29341,24345,
利息支出(万元),--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,
研发费用(万元),6688,3366,2068,1400,--,
退保金(万元),--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,
分保费用(万元),--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,
营业税金及附加(万元),803,586,454,215,87,
销售费用(万元),2162,1359,961,567,217,
管理费用(万元),5237,2648,2743,2186,2026,
财务费用(万元),-225,-61,490,524,391,
资产减值损失(万元),1447,785,287,345,60,
公允价值变动收益(万元),--,--,--,--,--,
投资收益(万元),--,--,0,--,0,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,
期货损益(万元),--,--,--,--,--,
托管收益(万元),--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,
营业利润(万元),17971,10998,6757,1179,1258,
营业外收入(万元),304,370,117,48,18,
营业外支出(万元),6,1,39,0,0,
非流动资产处置损失(万元),--,--,--,--,0,
利润总额(万元),18269,11367,6834,1227,1276,
所得税费用(万元),2097,1465,983,258,150,
未确认投资损失(万元),--,--,--,--,--,
净利润(万元),16172,9902,5851,969,1126,
归属于母公司所有者的净利润(万元),16172,9902,5851,969,1126,
被合并方在合并前实现净利润(万元),--,--,--,--,--,
少数股东损益(万元),--,--,--,--,--,
基本每股收益,2.89,1.82,1.17,0.39,1.23,
稀释每股收益,2.89,1.82,1.17,0.39,1.23,
