报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,
营业总收入(万元),8311673,6367833,4773877,4092534,4124147,4478976,3405410,2874479,2313413,1276701,888456,836877,699966,606758,
营业收入(万元),8311673,6367833,4773877,4092534,4124147,4478976,3405410,2874479,2313413,1276701,888456,836877,699966,606758,
利息收入(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0,
营业总成本(万元),7835079,6151873,4579348,3900791,3889028,4216205,3188959,2625487,2089125,1129002,830980,803975,682862,577980,
营业成本(万元),6072072,4763501,3654205,3052604,3127282,3479988,2572469,2079132,1709618,912372,650875,634211,549478,463977,
利息支出(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0,
研发费用(万元),15434,--,--,--,--,--,--,--,--,0,0,0,0,0,
退保金(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0,
分保费用(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0,
营业税金及附加(万元),315148,184019,157084,217844,178941,158619,167510,116853,99073,44375,26872,21416,20297,18817,
销售费用(万元),291569,260729,185424,154616,152157,156623,135060,117389,85779,47643,37048,32635,27358,24076,
管理费用(万元),715550,622562,380786,297381,288660,281132,218908,213042,151726,102746,92053,87904,70590,56307,
财务费用(万元),304748,267559,160350,133555,120944,101750,90240,79741,34589,17824,20958,25316,11968,10687,
资产减值损失(万元),82777,53502,41498,44791,21044,38092,4772,19330,8341,4041,3174,2493,3171,4117,
公允价值变动收益(万元),47652,72138,59268,60219,62829,67173,93620,77675,67391,67446,91087,38439,0,0,
投资收益(万元),62916,33684,64153,-1763,-2844,-3475,-714,31489,3300,7270,-3451,-597,453,-3314,
对联营企业和合营企业的投资收益(万元),37143,18873,10890,-1769,-2845,-3433,-3299,1374,-1999,6368,-3566,-302,0,0,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0,
期货损益(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0,
托管收益(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0,
补贴收入(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0,
营业利润(万元),656872,397351,317950,250199,295105,326470,309357,358157,294979,222415,145112,70743,17557,25464,
营业外收入(万元),39186,50061,88829,74214,90399,76785,93102,116494,96086,45655,43083,19224,12308,12294,
营业外支出(万元),51595,41697,39126,6148,5169,3882,7061,7650,5411,3799,9787,2257,558,2631,
非流动资产处置损失(万元),--,--,21909,3747,1279,2031,3409,1920,496,910,336,533,411,823,
利润总额(万元),644463,405714,367653,318265,380335,399372,395398,467001,385653,264271,178408,87710,29307,35126,
所得税费用(万元),216321,110679,98618,123159,109437,75057,80375,107688,91946,67003,41130,20265,15502,15531,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0,
净利润(万元),428143,295035,269035,195107,270897,324316,315023,359313,293708,197268,137278,67445,13805,19595,
归属于母公司所有者的净利润(万元),326045,283666,268665,201745,242272,321518,296509,342864,270199,188717,130759,62452,12090,17531,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,1405,361,-3301,132,3904,0,0,
少数股东损益(万元),102098,11368,369,-6639,28625,2797,18514,16448,23509,8551,6519,4993,1715,2065,
基本每股收益,0.31,0.27,0.25,0.42,0.52,0.75,0.69,0.81,0.7,0.58,0.54,0.35,0,0,
稀释每股收益,0.31,0.27,0.25,0.42,0.52,0.75,0.69,0.81,0.7,0.58,0.54,0.35,0,0,
