报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,
营业总收入(万元),179429,143915,134154,75843,74669,61409,53183,51563,42223,27874,30377,
营业收入(万元),179429,143915,134154,75843,74669,61409,53183,51563,42223,27874,30377,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),165777,133029,119418,71749,67237,55217,48709,46394,37757,24508,27990,
营业成本(万元),122728,96628,86381,52791,53042,43692,37750,37756,30771,19279,23794,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),6245,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),1813,1085,1169,572,355,438,404,349,263,148,238,
销售费用(万元),17834,14533,14037,8573,6489,5413,5369,3550,2662,2117,1388,
管理费用(万元),14107,17028,16742,10128,7709,5657,5544,4195,3231,2391,2027,
财务费用(万元),2344,2502,-254,-471,-408,-90,-472,458,682,527,657,
资产减值损失(万元),706,1253,1344,155,50,108,115,86,148,45,-114,
公允价值变动收益(万元),-192,14,--,50,-56,6,-13,-57,70,106,-120,
投资收益(万元),-906,-180,-152,-129,456,455,122,292,-9,-106,11,
对联营企业和合营企业的投资收益(万元),-401,-231,-152,-180,612,423,--,--,--,--,--,
汇兑收益(万元),--,6,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),12850,11730,14584,4016,7832,6652,4583,5405,4527,3367,2278,
营业外收入(万元),11,176,267,649,450,126,231,356,417,304,144,
营业外支出(万元),453,63,303,102,245,152,100,76,46,62,48,
非流动资产处置损失(万元),--,--,224,17,48,33,12,--,4,30,--,
利润总额(万元),12407,11843,14548,4563,8037,6626,4714,5685,4897,3609,2373,
所得税费用(万元),3189,1589,2855,859,1005,778,638,662,665,520,615,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),9219,10254,11694,3704,7032,5848,4076,5023,4232,3089,1759,
归属于母公司所有者的净利润(万元),9937,10980,11915,3720,7032,5848,4076,5023,4232,3089,1758,
被合并方在合并前实现净利润(万元),--,--,--,-2345,--,--,--,--,--,--,--,
少数股东损益(万元),-718,-726,-221,-16,--,--,--,--,--,--,0,
基本每股收益,0.24,0.27,0.44,0.2,0.77,0.64,0.45,0.68,0.62,0.45,0.26,
稀释每股收益,0.24,0.27,0.44,0.2,0.77,0.64,0.45,0.68,0.62,0.45,0.26,
