报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,
营业总收入(万元),322445,247247,175005,131876,94959,
营业收入(万元),322445,247247,175005,131876,94959,
利息收入(万元),--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,
营业总成本(万元),291929,206497,164578,106572,79798,
营业成本(万元),86017,60587,37348,25322,14920,
利息支出(万元),--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,
研发费用(万元),77903,--,--,--,--,
退保金(万元),--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,
分保费用(万元),--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,
营业税金及附加(万元),4331,3499,2545,2014,1559,
销售费用(万元),117098,86794,76590,47621,38360,
管理费用(万元),12988,58690,51316,35075,27420,
财务费用(万元),-7731,-4238,-3960,-4282,-3054,
资产减值损失(万元),1323,1166,738,822,593,
公允价值变动收益(万元),64,--,--,--,--,
投资收益(万元),1937,675,593,299,334,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,
期货损益(万元),--,--,--,--,--,
托管收益(万元),--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,
营业利润(万元),61420,63660,11020,25603,15495,
营业外收入(万元),507,610,19731,12952,11357,
营业外支出(万元),129,165,224,134,61,
非流动资产处置损失(万元),--,124,87,112,42,
利润总额(万元),61799,64105,30527,38420,26791,
所得税费用(万元),1471,6753,4771,5415,3506,
未确认投资损失(万元),--,--,--,--,--,
净利润(万元),60328,57352,25756,33004,23285,
归属于母公司所有者的净利润(万元),60328,57352,25756,33004,23285,
被合并方在合并前实现净利润(万元),--,882,2488,16537,--,
少数股东损益(万元),--,--,--,--,--,
基本每股收益,1.55,1.59,0.73,0.95,0.67,
稀释每股收益,1.55,1.59,0.73,0.95,0.67,
