报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,
营业总收入(万元),144544,109580,87351,80485,84552,75869,75309,76574,55759,39554,29425,
营业收入(万元),144544,109580,87351,80485,84552,75869,75309,76574,55759,39554,29425,
利息收入(万元),--,--,--,--,--,--,--,--,0,0,0,
已赚保费(万元),--,--,--,--,--,--,--,--,0,0,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,0,0,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,0,0,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,0,0,0,
营业总成本(万元),133704,105735,85040,74616,79994,72314,71191,72167,51218,35538,27913,
营业成本(万元),110544,89224,64399,59645,66384,59917,60278,63116,45770,29815,23635,
利息支出(万元),--,--,--,--,--,--,--,--,0,0,0,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,0,0,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,0,0,0,
研发费用(万元),422,--,--,--,--,--,--,--,0,0,0,
退保金(万元),--,--,--,--,--,--,--,--,0,0,0,
赔付支出净额(万元),--,--,--,--,--,--,--,--,0,0,0,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,0,0,0,
保单红利支出(万元),--,--,--,--,--,--,--,--,0,0,0,
分保费用(万元),--,--,--,--,--,--,--,--,0,0,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,0,0,0,
营业税金及附加(万元),1003,818,672,328,310,273,306,194,138,165,94,
销售费用(万元),11366,8109,8695,8090,7297,7157,6615,5564,3324,3561,2601,
管理费用(万元),8517,4922,4954,4574,3443,3081,2680,1868,1212,1463,792,
财务费用(万元),1380,1425,4513,1553,1721,1360,939,1218,653,567,683,
资产减值损失(万元),473,1238,1806,425,840,525,373,207,121,-32,108,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,0,0,0,
投资收益(万元),--,--,4,31,--,--,--,--,0,0,0,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,0,0,0,
汇兑收益(万元),--,--,--,--,--,--,--,--,0,0,0,
期货损益(万元),--,--,--,--,--,--,--,--,0,0,0,
托管收益(万元),--,--,--,--,--,--,--,--,0,0,0,
补贴收入(万元),--,--,--,--,--,--,--,--,0,0,0,
其他业务利润(万元),--,--,--,--,--,--,--,--,0,0,0,
营业利润(万元),11012,4062,2316,5900,4558,3556,4119,4407,4541,4016,1512,
营业外收入(万元),127,50,242,407,303,218,326,464,698,97,301,
营业外支出(万元),556,476,116,28,110,25,47,168,94,24,45,
非流动资产处置损失(万元),--,--,1,6,50,--,14,77,77,14,28,
利润总额(万元),10582,3635,2442,6279,4750,3749,4397,4703,5145,4088,1769,
所得税费用(万元),1563,573,661,1548,1257,928,966,796,778,648,271,
未确认投资损失(万元),--,--,--,--,--,--,--,--,0,0,0,
净利润(万元),9019,3062,1781,4731,3493,2821,3431,3907,4367,3440,1497,
归属于母公司所有者的净利润(万元),9019,3062,1781,4731,3493,2821,3431,3907,4367,3440,1497,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,0,0,0,
少数股东损益(万元),--,--,--,--,--,--,--,--,0,0,0,
基本每股收益,0.44,0.15,0.09,0.23,0.17,0.27,0.4,0.86,1.09,0.86,0.37,
稀释每股收益,0.43,0.15,0.09,0.23,0.17,0.27,0.4,0.86,1.09,0.86,0.37,
