报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,
营业总收入(万元),658028,600247,515703,417976,247618,56949,44757,36186,31863,33669,27474,21775,
营业收入(万元),658028,600247,515703,417976,247618,56949,44757,36186,31863,33669,27474,21775,
利息收入(万元),--,--,--,--,--,--,--,--,--,0,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,0,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,0,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,0,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,0,--,--,
营业总成本(万元),778620,560433,493031,399813,230665,53420,40264,31327,27971,28399,24182,18968,
营业成本(万元),514675,474586,404884,331862,183785,21394,16698,12871,11123,10340,8539,7664,
利息支出(万元),--,--,--,--,--,--,--,--,--,0,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,0,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,0,--,--,
研发费用(万元),3669,--,--,--,--,--,--,--,--,0,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,0,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,0,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,0,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,0,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,0,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,0,--,--,
营业税金及附加(万元),3149,2831,2566,2163,1196,664,480,373,384,368,280,224,
销售费用(万元),42424,36686,38415,30781,27204,24851,19427,15678,13051,14023,12085,8587,
管理费用(万元),45390,34972,30241,22601,11346,5261,3336,2996,3461,2702,2391,1553,
财务费用(万元),11623,9206,9466,10993,6496,1144,78,-836,-101,626,919,920,
资产减值损失(万元),157691,2152,7459,1413,638,106,244,245,53,339,-31,20,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,0,--,--,
投资收益(万元),-592,362,446,279,552,220,94,--,--,56,0,0,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,0,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,0,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,0,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,0,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,0,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,0,--,--,
营业利润(万元),-119536,42242,23118,18441,17505,3749,4587,4860,3892,5325,3292,2807,
营业外收入(万元),435,175,8854,4968,2534,1481,1228,551,595,120,588,660,
营业外支出(万元),2040,504,772,590,136,452,79,58,73,27,21,26,
非流动资产处置损失(万元),--,--,371,27,22,213,6,--,--,0,3,-7,
利润总额(万元),-121141,41913,31201,22820,19904,4778,5736,5353,4414,5419,3858,3441,
所得税费用(万元),7178,8765,6931,5979,4518,811,980,765,656,777,497,450,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,0,--,--,
净利润(万元),-128318,33149,24270,16841,15386,3968,4756,4588,3758,4642,3361,2991,
归属于母公司所有者的净利润(万元),-129661,31938,24601,17438,14477,4024,4783,4608,3776,4669,3384,3004,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,0,--,--,
少数股东损益(万元),1342,1210,-331,-597,909,-56,-27,-20,-17,-27,-23,-13,
基本每股收益,-0.8,0.19,0.15,0.14,0.32,0.23,0.28,0.27,0.47,0.72,0.52,0.46,
稀释每股收益,-0.8,0.19,0.15,0.14,0.32,0.23,0.28,0.27,0.47,0.72,0.52,0.46,
