报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,
营业总收入(万元),49331,90007,65352,35227,4215,101,
营业收入(万元),49331,90007,65352,35227,4215,101,
利息收入(万元),--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,
营业总成本(万元),54523,82684,56266,32207,3600,251,
营业成本(万元),31880,65907,45620,24831,2679,33,
利息支出(万元),--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,
研发费用(万元),4528,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,
营业税金及附加(万元),679,427,338,172,12,--,
销售费用(万元),3347,4007,2681,1303,233,3,
管理费用(万元),4809,8613,5034,4276,614,210,
财务费用(万元),2751,1434,424,111,14,2,
资产减值损失(万元),6530,2295,2169,1514,46,3,
公允价值变动收益(万元),--,--,--,--,--,--,
投资收益(万元),382,--,--,--,3,--,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,
营业利润(万元),2847,8808,9087,3021,619,-150,
营业外收入(万元),24,220,393,703,15,103,
营业外支出(万元),66,24,31,248,--,1,
非流动资产处置损失(万元),--,--,--,228,--,--,
利润总额(万元),2805,9004,9449,3476,634,-47,
所得税费用(万元),684,-422,1263,840,90,-2,
未确认投资损失(万元),--,--,--,--,--,--,
净利润(万元),2121,9426,8187,2635,544,-46,
归属于母公司所有者的净利润(万元),2121,9426,8187,2635,544,-46,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,
少数股东损益(万元),--,--,--,--,--,--,
基本每股收益,0.3,1.6,1.45,0.51,--,--,
稀释每股收益,0.3,1.6,1.45,0.51,--,--,
