报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,
营业总收入(万元),228061,209499,173814,53056,39792,41260,42158,42507,34975,29209,
营业收入(万元),228061,209499,173814,53056,39792,41260,42158,42507,34975,29209,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),212396,196949,157396,45213,35635,35776,36254,35416,30011,27225,
营业成本(万元),186250,169616,137557,33153,24634,24495,25483,24630,20565,19391,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,
研发费用(万元),1838,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),1349,1274,1013,364,469,399,388,313,50,31,
销售费用(万元),11067,10479,9459,5964,5193,5113,5086,5369,5301,4409,
管理费用(万元),8048,9211,7613,4936,4427,3942,3474,3489,2953,2420,
财务费用(万元),2699,2149,961,383,788,1644,1729,1522,1094,896,
资产减值损失(万元),1145,4220,794,413,126,183,94,92,48,79,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,
投资收益(万元),-486,-798,-296,62,--,--,--,--,--,--,
对联营企业和合营企业的投资收益(万元),-486,-798,-296,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,
营业利润(万元),16102,12240,16123,7904,4157,5484,5904,7092,4963,1984,
营业外收入(万元),28,34,1004,190,516,258,281,59,103,311,
营业外支出(万元),67,274,127,124,36,10,7,86,138,11,
非流动资产处置损失(万元),--,--,92,78,23,--,--,0,133,4,
利润总额(万元),16064,12000,17000,7971,4636,5732,6178,7065,4928,2283,
所得税费用(万元),4255,3703,4523,1799,1241,903,1011,1179,745,298,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,
净利润(万元),11809,8297,12477,6172,3395,4829,5167,5886,4183,1986,
归属于母公司所有者的净利润(万元),12155,8574,12482,6159,3394,4828,5167,5886,4183,1986,
被合并方在合并前实现净利润(万元),--,--,--,--,3948,--,--,--,--,--,
少数股东损益(万元),-346,-276,-5,13,1,1,--,--,--,--,
基本每股收益,0.69,0.49,0.73,0.46,0.26,0.47,0.5,0.57,0.4,0.19,
稀释每股收益,0.69,0.49,0.73,0.46,0.26,0.47,0.5,0.57,0.4,0.19,
