报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,
营业总收入(万元),46921,43675,43241,45322,49074,43681,38136,43015,35610,26715,27582,24991,
营业收入(万元),46921,43675,43241,45322,49074,43681,38136,43015,35610,26715,27582,24991,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,0,
营业总成本(万元),44268,41541,39814,41579,45889,40589,34766,37456,30688,23135,24889,21654,
营业成本(万元),38156,35544,34285,35630,40484,36023,30147,33085,27280,20558,22125,19530,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,0,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,0,
研发费用(万元),2407,--,--,--,--,--,--,--,--,--,--,0,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,0,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,0,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,0,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,0,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,0,
营业税金及附加(万元),631,654,651,279,97,118,130,189,151,136,136,101,
销售费用(万元),677,704,689,675,664,550,503,342,324,240,266,285,
管理费用(万元),1860,4160,4103,4101,4022,3327,3375,2832,2334,1703,1139,980,
财务费用(万元),21,633,-459,-104,523,426,500,958,597,600,900,714,
资产减值损失(万元),517,-153,545,997,99,146,111,51,2,-101,322,45,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,0,
投资收益(万元),93,61,58,--,4,--,--,--,--,--,--,0,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,0,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,0,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,0,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,0,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,0,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,0,
营业利润(万元),3015,2461,3485,3742,3190,3091,3371,5559,4922,3580,2693,3337,
营业外收入(万元),96,279,269,289,234,68,404,547,10,69,124,40,
营业外支出(万元),11,0,6,38,138,42,5,0,0,18,20,29,
非流动资产处置损失(万元),--,--,6,38,136,42,5,--,--,16,20,18,
利润总额(万元),3100,2740,3748,3993,3287,3117,3770,6106,4932,3631,2796,3348,
所得税费用(万元),220,292,434,534,375,380,468,820,693,527,391,1073,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,0,
净利润(万元),2880,2448,3314,3459,2912,2738,3302,5286,4238,3104,2405,2274,
归属于母公司所有者的净利润(万元),2880,2448,3314,3459,2912,2742,3302,5286,4238,3104,2405,2274,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,252,
少数股东损益(万元),--,--,--,--,--,-4,--,--,--,--,--,0,
基本每股收益,0.32,0.28,0.37,0.78,0.66,0.62,0.83,1.59,1.27,0.99,0.84,0.99,
稀释每股收益,0.32,0.28,0.37,0.78,0.66,0.62,0.83,1.59,1.27,0.99,0.84,0.99,
