报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,
营业总收入(万元),89584,99516,72410,29459,17276,15802,13115,16019,14264,8915,7006,
营业收入(万元),89584,99516,72410,29459,17276,15802,13115,16019,14264,8915,7006,
利息收入(万元),--,--,--,--,--,--,--,--,0,0,0,
已赚保费(万元),--,--,--,--,--,--,--,--,0,0,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,0,0,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,0,0,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,0,0,0,
营业总成本(万元),89884,93821,62043,30126,17249,15574,13480,10879,9561,6420,5059,
营业成本(万元),59112,64612,42519,16874,7448,6498,4916,4000,3551,2745,2155,
利息支出(万元),--,--,--,--,--,--,--,--,0,0,0,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,0,0,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,0,0,0,
研发费用(万元),4484,--,--,--,--,--,--,--,0,0,0,
退保金(万元),--,--,--,--,--,--,--,--,0,0,0,
赔付支出净额(万元),--,--,--,--,--,--,--,--,0,0,0,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,0,0,0,
保单红利支出(万元),--,--,--,--,--,--,--,--,0,0,0,
分保费用(万元),--,--,--,--,--,--,--,--,0,0,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,0,0,0,
营业税金及附加(万元),449,872,625,254,258,263,324,444,213,167,84,
销售费用(万元),5500,4872,4127,3261,2853,3028,2904,1962,1492,1197,904,
管理费用(万元),11755,15599,12615,10653,8337,7188,7156,5630,4153,2507,1874,
财务费用(万元),-364,166,-1471,-1582,-1895,-1987,-1999,-1209,189,81,-33,
资产减值损失(万元),8948,7701,3628,667,248,583,179,52,-18,-232,97,
公允价值变动收益(万元),--,3123,--,--,--,--,--,0,0,0,0,
投资收益(万元),65,134,53,16,-3,7,14,-4,20,44,21,
对联营企业和合营企业的投资收益(万元),--,--,2,-19,-3,1,14,-4,3,-26,42,
汇兑收益(万元),--,--,--,--,--,--,--,--,0,0,0,
期货损益(万元),--,--,--,--,--,--,--,--,0,0,0,
托管收益(万元),--,--,--,--,--,--,--,--,0,0,0,
补贴收入(万元),--,--,--,--,--,--,--,--,0,0,0,
其他业务利润(万元),--,--,--,--,--,--,--,--,0,0,0,
营业利润(万元),1553,11342,10420,-651,24,235,-351,5137,4703,2494,1948,
营业外收入(万元),245,156,1006,791,1187,933,881,1325,1179,895,533,
营业外支出(万元),433,13,61,34,14,92,112,0,3,20,27,
非流动资产处置损失(万元),--,--,35,19,2,0,7,0,3,20,4,
利润总额(万元),1365,11485,11366,106,1197,1075,419,6461,5879,3370,2454,
所得税费用(万元),-170,1656,2336,194,321,243,-106,901,815,501,341,
未确认投资损失(万元),--,--,--,--,--,--,--,--,0,0,0,
净利润(万元),1535,9829,9029,-88,876,832,525,5561,5064,2868,2112,
归属于母公司所有者的净利润(万元),2414,10835,9738,176,1031,688,487,5395,4803,2782,2090,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,0,0,0,
少数股东损益(万元),-879,-1006,-708,-264,-155,145,37,166,261,86,22,
基本每股收益,0.08,0.37,0.36,0.01,0.06,0.04,0.03,0.74,0.8,0.46,0.35,
稀释每股收益,0.08,0.37,0.36,0.01,0.06,0.04,0.03,0.74,0.8,0.46,0.35,
