报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,
营业总收入(万元),73394,121384,92477,52286,47299,46420,61427,27143,24066,43875,50441,43989,41032,
营业收入(万元),73394,121384,92477,52286,47299,46420,61427,27143,24066,43875,50441,43989,41032,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,0,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,0,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,0,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,0,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,0,--,
营业总成本(万元),67235,111974,83311,47038,45715,43148,58391,31683,36770,45602,51677,42795,38516,
营业成本(万元),58229,101082,76012,43717,38106,34542,47321,24907,25547,37470,42326,36394,30734,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,0,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,0,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,0,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,0,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,0,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,0,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,0,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,0,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,0,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,0,--,
营业税金及附加(万元),2032,3851,-941,-6765,1713,2449,3752,713,423,1159,1300,1168,1047,
销售费用(万元),166,858,1223,1114,31,144,808,28,24,19,35,65,65,
管理费用(万元),4820,4574,4445,4319,3961,4499,4605,4655,8908,4542,4522,4420,4737,
财务费用(万元),2494,1394,1867,3991,1692,1355,1869,1397,1869,2085,3060,1443,1576,
资产减值损失(万元),-507,216,704,662,212,159,35,-17,-2,328,433,-696,356,
公允价值变动收益(万元),--,--,--,--,16,-3,1,-8,-21,33,-19,0,--,
投资收益(万元),1545,1550,1136,281,2037,401,299,17,666,1341,1097,1595,309,
对联营企业和合营企业的投资收益(万元),568,1191,--,-259,13,-52,-136,-30,-79,440,984,13,41,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,0,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,0,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,0,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,0,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,0,--,
营业利润(万元),7787,11058,10302,5529,3637,3670,3337,-4530,-12059,-352,-158,2789,2825,
营业外收入(万元),26,22,1415,1993,589,159,393,6240,5342,1392,3117,1140,478,
营业外支出(万元),75,107,53,123,14,34,62,32,31,356,173,90,46,
非流动资产处置损失(万元),--,--,36,9,11,23,55,7,1,208,152,60,32,
利润总额(万元),7738,10973,11664,7399,4212,3794,3668,1677,-6748,683,2785,3839,3257,
所得税费用(万元),2563,3038,5464,1427,-24,820,1122,393,357,305,257,847,371,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,0,--,
净利润(万元),5175,7935,6200,5972,4236,2975,2546,1284,-7104,378,2528,2992,2885,
归属于母公司所有者的净利润(万元),4303,6389,4712,4122,3829,2612,1974,367,-7072,394,2533,2991,2885,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),872,1546,1488,1849,406,362,572,916,-33,-16,-5,1,1,
基本每股收益,0.12,0.18,0.13,0.12,0.11,0.07,0.06,0.01,-0.2,0.01,0.08,0.1,0.11,
稀释每股收益,0.12,0.18,0.13,0.12,0.11,0.07,0.06,0.01,-0.2,0.01,0.08,0.1,0.11,
