报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
营业总收入(万元),203428,127344,92816,85908,90932,105924,106455,81175,
营业收入(万元),203428,127344,92816,85908,90932,105924,106455,81175,
利息收入(万元),--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,
营业总成本(万元),191105,120826,96065,78666,77347,90040,85407,66645,
营业成本(万元),167569,97262,68641,60096,57489,68441,65527,48801,
利息支出(万元),--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,
研发费用(万元),531,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,
营业税金及附加(万元),1724,3844,1364,2234,2022,2090,1895,1406,
销售费用(万元),2795,2727,2575,2220,2528,2975,3311,3732,
管理费用(万元),14180,14573,14984,12263,12516,13778,13022,11264,
财务费用(万元),2194,1665,2461,1781,1433,1626,1033,1273,
资产减值损失(万元),2111,755,6040,73,1359,1130,621,169,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,
投资收益(万元),469,-66,39,154,454,893,1368,4160,
对联营企业和合营企业的投资收益(万元),410,-66,-272,34,418,371,1256,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,
营业利润(万元),15402,8663,-3209,7395,14039,16777,22415,18689,
营业外收入(万元),178,257,4364,10267,2540,2011,1603,523,
营业外支出(万元),787,656,1580,786,318,969,1417,416,
非流动资产处置损失(万元),--,--,136,316,86,630,452,--,
利润总额(万元),14793,8264,-425,16876,16261,17819,22602,18796,
所得税费用(万元),4859,1965,306,3881,3284,4045,4454,3607,
未确认投资损失(万元),--,--,--,--,--,--,--,--,
净利润(万元),9934,6300,-731,12996,12977,13774,18148,15189,
归属于母公司所有者的净利润(万元),5178,1846,-2487,10044,8677,9569,14018,12451,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,
少数股东损益(万元),4756,4454,1756,2952,4300,4204,4130,2739,
基本每股收益,0.08,0.03,-0.05,0.34,0.35,0.39,0.57,0.53,
稀释每股收益,0.08,0.03,-0.05,0.34,0.35,0.39,0.57,0.53,
