报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,
营业总收入(万元),79382,77810,75820,69631,64914,59530,49166,42305,35577,14899,
营业收入(万元),79382,77810,75820,69631,64914,59520,49161,42256,35577,14899,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),63182,60206,56811,51692,49650,45816,38457,33465,29254,13903,
营业成本(万元),49046,46085,44047,42726,41771,37606,31954,27925,24693,11815,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,
研发费用(万元),5678,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),844,981,893,875,575,603,455,408,36,15,
销售费用(万元),5615,4724,4448,4081,3137,3116,2522,1949,1816,849,
管理费用(万元),5582,9304,8358,6503,4459,3906,3388,2854,2096,1037,
财务费用(万元),-3081,-1588,-2108,-2570,-386,485,61,341,483,134,
资产减值损失(万元),-502,700,1173,76,94,99,77,-11,129,52,
公允价值变动收益(万元),121,--,1363,-1363,--,--,-158,158,--,-4,
投资收益(万元),639,513,1586,219,--,--,55,309,-328,-42,
对联营企业和合营企业的投资收益(万元),225,108,5,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,
营业利润(万元),18020,18537,21958,16795,15265,13713,10606,9307,5996,950,
营业外收入(万元),5,0,439,216,109,141,180,153,64,67,
营业外支出(万元),43,12,154,17,59,31,50,83,8,67,
非流动资产处置损失(万元),--,--,45,--,3,--,--,--,--,--,
利润总额(万元),17982,18526,22243,16994,15314,13824,10737,9376,6052,949,
所得税费用(万元),2414,2622,3398,2482,2209,1970,1523,1353,1513,134,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,
净利润(万元),15568,15904,18845,14512,13105,11854,9214,8024,4539,816,
归属于母公司所有者的净利润(万元),16276,16074,19157,14781,13121,11854,9214,8024,4539,816,
被合并方在合并前实现净利润(万元),--,--,--,--,-247,--,--,-45,-212,-117,
少数股东损益(万元),-708,-170,-311,-269,-16,--,--,--,--,--,
基本每股收益,0.27,0.48,1.43,1.1,1.24,1.19,0.92,0.8,0.55,0.1,
稀释每股收益,0.27,0.48,1.43,1.1,1.24,1.19,0.92,0.8,0.55,0.1,
