报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,
营业总收入(万元),171962,152261,102427,92649,118684,110233,86411,103075,101481,61665,60603,52825,
营业收入(万元),171962,152261,102427,92649,118684,110233,86411,103075,101481,61665,60603,52825,
利息收入(万元),--,--,--,--,--,--,--,--,--,0,0,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,0,0,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,0,0,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,0,0,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,0,0,0,
营业总成本(万元),146926,132997,91037,82958,105271,96186,72806,80607,80904,48578,49908,43703,
营业成本(万元),118967,106515,70431,64843,84191,77084,58643,65853,66056,41431,43384,37636,
利息支出(万元),--,--,--,--,--,--,--,--,--,0,0,0,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,0,0,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,0,0,0,
研发费用(万元),7333,--,--,--,--,--,--,--,--,0,0,0,
退保金(万元),--,--,--,--,--,--,--,--,--,0,0,0,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,0,0,0,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,0,0,0,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,0,0,0,
分保费用(万元),--,--,--,--,--,--,--,--,--,0,0,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,0,0,0,
营业税金及附加(万元),1784,1813,1022,548,598,520,337,470,358,320,311,320,
销售费用(万元),10026,9773,6637,6186,8496,7863,5783,6228,6918,3872,3440,3407,
管理费用(万元),9174,14965,13386,11216,11616,10901,9008,8468,7592,2225,2166,1260,
财务费用(万元),-771,-237,-725,-637,-211,-593,-1015,-952,-279,684,520,545,
资产减值损失(万元),413,169,285,802,581,410,51,540,258,46,88,535,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,0,0,0,
投资收益(万元),1225,283,1,74,1347,637,-720,536,826,561,463,434,
对联营企业和合营企业的投资收益(万元),--,--,-446,-1229,-126,-163,--,536,826,561,463,146,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,0,0,0,
期货损益(万元),--,--,--,--,--,--,--,--,--,0,0,0,
托管收益(万元),--,--,--,--,--,--,--,--,--,0,0,0,
补贴收入(万元),--,--,--,--,--,--,--,--,--,0,0,0,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,0,0,0,
营业利润(万元),30828,22070,11391,9764,14760,14685,12885,23004,21404,13648,11158,9556,
营业外收入(万元),35,147,2811,1539,545,291,1074,377,596,1807,435,1192,
营业外支出(万元),161,344,434,270,230,157,151,264,113,82,166,107,
非流动资产处置损失(万元),--,--,98,87,95,12,--,18,45,4,81,0,
利润总额(万元),30702,21874,13767,11033,15075,14819,13809,23116,21887,15373,11426,10641,
所得税费用(万元),3559,3141,2063,1775,2151,2254,1802,3402,3369,2313,2067,3219,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,0,0,0,
净利润(万元),27144,18733,11705,9258,12924,12565,12006,19714,18518,13060,9359,7422,
归属于母公司所有者的净利润(万元),27134,18721,11694,9248,12908,12558,11998,19724,18523,13063,9362,7373,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,0,0,0,
少数股东损益(万元),10,12,10,10,17,7,9,-10,-6,-4,-3,49,
基本每股收益,0.48,0.33,0.21,0.16,0.46,0.45,0.43,0.7,1.11,0.93,0.67,0.57,
稀释每股收益,0.48,0.33,0.21,0.16,0.46,0.45,0.43,0.7,1.11,0.93,0.67,0.57,
