报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
营业总收入(万元),143048,149003,130028,153880,128470,123151,109593,96940,
营业收入(万元),143048,149003,130028,153880,128470,123151,109593,96940,
利息收入(万元),--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,
营业总成本(万元),133041,136981,121853,140834,120613,114872,101726,92687,
营业成本(万元),103479,106322,91716,111059,89840,85851,78263,69813,
利息支出(万元),--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,
研发费用(万元),7954,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,
营业税金及附加(万元),357,448,419,239,188,154,138,111,
销售费用(万元),3948,4107,3938,3614,4376,3906,3355,3251,
管理费用(万元),15467,21678,21284,20135,19875,20654,17468,17497,
财务费用(万元),1489,2405,2764,3816,3736,2530,2156,1041,
资产减值损失(万元),347,2021,1733,1970,2598,1777,346,974,
公允价值变动收益(万元),--,--,--,--,--,--,--,-2,
投资收益(万元),0,-372,-608,-473,-232,133,231,1285,
对联营企业和合营企业的投资收益(万元),--,-372,-608,-473,-233,131,138,140,
汇兑收益(万元),--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,
营业利润(万元),11480,13140,7863,13023,7625,8412,8099,5536,
营业外收入(万元),319,55,1812,812,3197,6810,4256,3846,
营业外支出(万元),819,361,3655,360,214,58,937,135,
非流动资产处置损失(万元),--,--,--,--,142,32,897,81,
利润总额(万元),10980,12834,6020,13475,10607,15165,11418,9247,
所得税费用(万元),1226,1326,1605,1899,1732,2430,1389,946,
未确认投资损失(万元),--,--,--,--,--,--,--,--,
净利润(万元),9754,11508,4415,11576,8875,12734,10029,8301,
归属于母公司所有者的净利润(万元),9800,11536,4384,11576,8913,12777,9803,7991,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,
少数股东损益(万元),-46,-29,31,-0,-37,-43,225,310,
基本每股收益,0.15,0.2,0.08,0.2,0.15,0.22,0.17,0.14,
稀释每股收益,0.15,0.2,0.08,0.2,0.15,0.22,0.17,0.14,
