报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,
营业总收入(万元),323168,277839,229312,151345,109337,113146,
营业收入(万元),323168,277839,229312,151345,109337,113146,
利息收入(万元),--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,
营业总成本(万元),302228,250421,207977,134077,97463,101798,
营业成本(万元),258530,207498,175822,112117,80522,87736,
利息支出(万元),--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,
研发费用(万元),11039,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,
营业税金及附加(万元),1295,1293,1899,2326,2461,3579,
销售费用(万元),10454,9854,6994,3615,2718,2262,
管理费用(万元),15840,26183,20001,14875,10506,7044,
财务费用(万元),966,1758,623,493,779,386,
资产减值损失(万元),4104,3835,2638,651,475,792,
公允价值变动收益(万元),--,--,--,--,--,--,
投资收益(万元),1465,0,--,--,--,-3105,
对联营企业和合营企业的投资收益(万元),-9,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,
营业利润(万元),23757,28419,21335,17268,11875,8243,
营业外收入(万元),620,113,883,172,523,709,
营业外支出(万元),181,6,79,43,37,234,
非流动资产处置损失(万元),--,--,29,18,10,13,
利润总额(万元),24197,28526,22139,17397,12361,8718,
所得税费用(万元),3609,4586,4257,2886,1713,1845,
未确认投资损失(万元),--,--,--,--,--,--,
净利润(万元),20588,23940,17882,14511,10648,6873,
归属于母公司所有者的净利润(万元),20588,23940,17882,14511,10648,6873,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,
少数股东损益(万元),--,--,--,--,--,--,
基本每股收益,0.97,1.45,1.1,1.05,0.77,0.45,
稀释每股收益,0.97,1.45,1.1,1.05,0.77,0.45,
