报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
营业总收入(万元),385348,317901,270816,232673,202534,174933,141330,111454,
营业收入(万元),385348,317901,270816,232673,202534,174933,141330,111454,
利息收入(万元),--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,
营业总成本(万元),367402,297230,242973,208529,177070,148398,119739,98100,
营业成本(万元),238896,195314,161478,140409,121906,105209,87107,70666,
利息支出(万元),--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,
研发费用(万元),18365,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,
营业税金及附加(万元),2964,2791,2697,1889,1415,1385,994,847,
销售费用(万元),80965,67053,54523,44376,34179,24847,18363,15113,
管理费用(万元),22380,29453,24125,20564,18186,15844,12857,10838,
财务费用(万元),158,-317,-930,286,504,395,281,506,
资产减值损失(万元),3673,2937,1080,1006,880,720,136,131,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,
投资收益(万元),270,882,362,--,--,--,--,--,
对联营企业和合营企业的投资收益(万元),-627,-299,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,
营业利润(万元),19282,22480,28205,24144,25464,26535,21591,13354,
营业外收入(万元),146,110,1280,763,447,900,624,553,
营业外支出(万元),452,196,284,283,213,222,274,136,
非流动资产处置损失(万元),--,--,107,95,53,51,115,36,
利润总额(万元),18977,22394,29201,24623,25698,27213,21941,13771,
所得税费用(万元),2055,3104,3987,3491,4120,4268,3382,2168,
未确认投资损失(万元),--,--,--,--,--,--,--,--,
净利润(万元),16922,19290,25214,21133,21578,22945,18559,11602,
归属于母公司所有者的净利润(万元),17213,19110,25318,21075,21529,22896,18593,11602,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,
少数股东损益(万元),-291,181,-104,58,49,49,-34,--,
基本每股收益,0.54,0.59,1.25,1.24,1.27,1.35,1.09,0.68,
稀释每股收益,0.54,0.59,1.25,1.24,1.27,1.35,1.09,0.68,
