报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,
营业总收入(万元),1341646,1220743,1063347,1129773,1286627,1256777,764495,515037,378429,332578,282061,263475,221319,
营业收入(万元),1341646,1220743,1063347,1129773,1286627,1256777,764495,515037,378429,332578,282061,263475,221319,
利息收入(万元),--,--,--,--,--,--,0,--,--,0,--,--,0,
已赚保费(万元),--,--,--,--,--,--,0,--,--,0,--,--,0,
手续费及佣金收入(万元),--,--,--,--,--,--,0,--,--,0,--,--,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
营业总成本(万元),1320963,1227435,981148,920449,1099319,1070451,745625,542559,392989,339338,288828,263255,216073,
营业成本(万元),1261034,1178725,937925,870444,1035450,1004563,687092,512879,376287,321228,272830,229562,205646,
利息支出(万元),--,--,--,--,--,--,0,--,--,0,--,--,0,
手续费及佣金支出(万元),--,--,--,--,--,--,0,--,--,0,--,--,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
研发费用(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
退保金(万元),--,--,--,--,--,--,0,--,--,0,--,--,0,
赔付支出净额(万元),--,--,--,--,--,--,0,--,--,0,--,--,0,
提取保险合同准备金净额(万元),--,--,--,--,--,--,0,--,--,0,--,--,0,
保单红利支出(万元),--,--,--,--,--,--,0,--,--,0,--,--,0,
分保费用(万元),--,--,--,--,--,--,0,--,--,0,--,--,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
营业税金及附加(万元),10031,10058,8928,8655,6629,4443,1230,585,338,773,903,1309,1248,
销售费用(万元),317,188,18,10,36,19,23,29,41,36,30,20,79,
管理费用(万元),4939,4392,4187,4863,4820,5586,2707,2096,1974,1612,1877,1619,2813,
财务费用(万元),42272,33613,29126,35728,46485,55198,53491,24801,13499,14624,12593,9471,5479,
资产减值损失(万元),2371,458,963,748,5900,641,1081,2169,849,1065,594,21276,808,
公允价值变动收益(万元),-15,3,--,--,--,--,0,--,--,0,--,--,0,
投资收益(万元),46840,15975,56841,34394,21998,29221,19771,14314,17247,10709,10096,12190,6471,
对联营企业和合营企业的投资收益(万元),20410,7432,44476,18828,16262,23130,16231,9339,8051,6445,1767,11907,6584,
汇兑收益(万元),--,--,--,--,--,--,0,--,--,0,--,--,0,
期货损益(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
托管收益(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
补贴收入(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
营业利润(万元),71010,13076,139041,243718,209305,215547,38641,-13207,2687,3949,3329,12410,11716,
营业外收入(万元),948,987,6981,6398,4565,7342,896,7497,16949,10644,4673,216,191,
营业外支出(万元),544,286,906,1132,3829,1886,286,1938,352,660,550,322,574,
非流动资产处置损失(万元),--,--,515,634,3352,1277,19,1676,65,476,1,--,0,
利润总额(万元),71414,13776,145116,248984,210042,221003,39252,-7648,19284,13933,7452,12303,11333,
所得税费用(万元),7448,5847,23289,50885,46808,31243,1629,1434,2286,2785,4101,1016,-217,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
净利润(万元),63966,7929,121826,198099,163234,189760,37623,-9082,16998,11148,3352,11287,11550,
归属于母公司所有者的净利润(万元),55627,13205,88903,115482,92793,109595,28408,1927,21876,11238,4004,6357,5914,
被合并方在合并前实现净利润(万元),--,--,--,--,--,6143,-36,--,--,0,--,--,--,
少数股东损益(万元),8340,-5276,32923,82617,70441,80165,9215,-11009,-4879,-90,-652,4930,5636,
基本每股收益,0.31,0.07,0.5,0.65,0.88,1.11,0.37,0.02,0.28,0.15,0.05,0.08,0.08,
稀释每股收益,0.31,0.07,0.5,0.65,0.88,1.11,0.37,0.02,0.28,0.15,0.05,0.08,0.08,
