报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,
营业总收入(万元),12815,13598,11892,10490,6499,4100,
营业收入(万元),12815,13598,11892,10490,6499,4100,
利息收入(万元),--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,
营业总成本(万元),6850,5395,3962,4441,2588,1938,
营业成本(万元),4719,3739,2450,2261,1916,1361,
利息支出(万元),--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,
研发费用(万元),722,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,
营业税金及附加(万元),233,224,155,137,46,91,
销售费用(万元),72,32,39,46,33,34,
管理费用(万元),1072,1467,912,2179,466,429,
财务费用(万元),-36,8,40,-30,-3,34,
资产减值损失(万元),69,-76,367,-152,131,-11,
公允价值变动收益(万元),--,--,--,--,--,--,
投资收益(万元),1270,197,3,12,25,--,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,
营业利润(万元),8006,8473,7933,6061,3936,2162,
营业外收入(万元),0,341,123,177,4,--,
营业外支出(万元),5,0,3,13,--,--,
非流动资产处置损失(万元),--,--,0,--,--,--,
利润总额(万元),8001,8815,8053,6225,3940,2162,
所得税费用(万元),1153,1451,1235,1185,555,382,
未确认投资损失(万元),--,--,--,--,--,--,
净利润(万元),6848,7364,6818,5039,3385,1779,
归属于母公司所有者的净利润(万元),6848,7364,6818,5039,3385,1779,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,
少数股东损益(万元),--,--,--,--,--,--,
基本每股收益,0.58,1.28,1.32,1.02,0.69,0.4,
稀释每股收益,0.58,1.28,1.32,1.02,0.69,0.4,
