报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,
营业总收入(万元),79712,89397,102083,129225,161792,167101,188073,33260,33859,31547,46369,39645,34129,32112,33379,
营业收入(万元),79712,89397,102083,129225,161792,167101,188073,33260,33859,31547,46369,39645,34129,32112,33379,
利息收入(万元),--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),113862,134542,122814,179674,141628,140103,165521,31970,31723,43236,42877,36321,28597,23428,24523,
营业成本(万元),55367,63886,76704,91141,93934,99988,119369,27859,26014,23872,34374,28231,21385,18123,19576,
利息支出(万元),--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),395,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),1382,1490,1727,2032,3113,2885,7548,363,394,513,583,713,600,780,867,
销售费用(万元),20140,23621,26822,31000,34913,28986,26822,1503,1903,2020,2768,1934,1684,1712,1783,
管理费用(万元),21159,16098,11820,14443,14205,12165,14239,3557,3527,4104,5133,4494,4824,2925,2828,
财务费用(万元),-144,-138,-283,-1719,-4685,-4664,-3476,-1059,-902,-820,-591,434,-138,-135,-387,
资产减值损失(万元),15563,29584,6023,42777,149,744,1020,-253,787,13547,610,515,241,23,-143,
公允价值变动收益(万元),--,--,--,--,--,--,0,--,--,--,-3261,93,0,--,--,
投资收益(万元),33906,55420,4765,6878,5161,4148,5081,279,130,2909,584,4916,2628,886,528,
对联营企业和合营企业的投资收益(万元),27451,1172,446,352,1150,-414,133,293,130,466,331,640,715,874,725,
汇兑收益(万元),--,--,--,--,--,--,0,--,--,--,--,--,0,0,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),5062,12904,-15966,-43571,25325,31146,27633,1569,2266,-8780,815,8333,8160,9569,9384,
营业外收入(万元),287,1443,42658,580,630,372,244,151,274,671,238,284,256,472,33,
营业外支出(万元),252,6050,8196,1689,973,758,245,29,31,95,5,28,228,671,114,
非流动资产处置损失(万元),--,--,457,45,12,181,5,8,7,8,0,0,0,0,--,
利润总额(万元),5097,8297,18496,-44679,24983,30760,27632,1691,2509,-8203,1049,8588,8187,9371,9303,
所得税费用(万元),51,1432,-135,-122,1944,-154,99,611,852,1152,982,2456,1971,3335,3122,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),5046,6865,18631,-44557,23039,30914,27533,1080,1657,-9355,67,6132,6216,6036,6181,
归属于母公司所有者的净利润(万元),5454,7255,18954,-44542,22964,30801,27568,1097,1666,-9336,98,7124,6691,6073,6213,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,9597,--,--,--,--,--,--,--,--,
少数股东损益(万元),-408,-390,-323,-15,74,113,-35,-17,-9,-19,-32,-992,-476,-37,-32,
基本每股收益,0.05,0.06,0.16,-0.38,0.33,0.45,0.4,0.03,0.05,-0.27,0,0.35,0.34,0.3,0.31,
稀释每股收益,0.05,0.06,0.16,-0.38,0.33,0.45,0.4,0.03,0.05,-0.27,0,0.35,0.34,0.3,0.31,
