报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,
营业总收入(万元),169051,205077,174831,174198,154409,143147,126925,133103,137270,115323,108393,94981,75705,64594,51381,
营业收入(万元),169051,205077,174831,174198,154409,143147,126925,133103,137270,115323,108393,94981,75705,64594,51381,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,
营业总成本(万元),185675,201738,174586,167519,149632,139911,128109,129930,133909,110627,102501,88942,69961,59964,47404,
营业成本(万元),136534,163444,137102,132824,122499,117392,105602,109527,114511,95541,89539,79091,62326,53978,42465,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,
研发费用(万元),8698,--,--,--,--,--,--,--,--,--,--,--,--,0,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,
营业税金及附加(万元),870,1036,1147,887,685,500,466,395,403,358,298,185,212,154,109,
销售费用(万元),15827,12123,11617,9700,8997,7723,7564,8108,7795,5914,5414,4092,3182,2531,1934,
管理费用(万元),12419,20036,19281,18471,14112,11937,11687,10721,9955,8225,7036,4566,3719,2852,2573,
财务费用(万元),2181,1620,1426,1672,1233,1270,1064,276,32,-335,-468,515,297,198,185,
资产减值损失(万元),9147,3479,4012,3964,2105,1090,1726,902,1214,924,681,492,224,253,137,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,
投资收益(万元),-0,-640,-186,431,409,161,76,-71,-9,0,--,--,--,-0,-0,
对联营企业和合营企业的投资收益(万元),-37,-641,-287,431,409,161,76,-71,--,0,--,--,--,0,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,
营业利润(万元),-14700,3263,59,7110,5186,3396,-1108,3102,3353,4695,5892,6039,5744,4629,3977,
营业外收入(万元),86,1605,3398,2982,2541,1121,1759,603,1342,781,115,48,56,0,28,
营业外支出(万元),82,58,96,21,84,23,11,7,41,4,29,0,4,1,3,
非流动资产处置损失(万元),--,--,23,15,55,3,9,6,41,4,3,0,4,0,2,
利润总额(万元),-14696,4810,3361,10071,7643,4494,641,3698,4654,5472,5978,6088,5797,4629,4002,
所得税费用(万元),1523,1415,608,1156,1096,746,266,1114,1127,763,770,863,970,594,530,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,
净利润(万元),-16218,3395,2754,8915,6547,3748,375,2584,3527,4709,5208,5224,4827,4035,3472,
归属于母公司所有者的净利润(万元),-15956,1453,1343,7786,5544,3093,220,2048,3007,4137,5432,5202,4735,3740,3164,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,
少数股东损益(万元),-263,1942,1411,1129,1003,655,155,536,520,572,-224,23,91,295,308,
基本每股收益,-0.67,0.06,0.06,0.35,0.25,0.14,0.01,0.09,0.14,0.19,0.25,0.62,0.59,0.47,0.59,
稀释每股收益,-0.67,0.06,0.06,0.35,0.25,0.14,0.01,0.09,0.14,0.19,0.25,0.62,0.59,0.47,0.59,
