报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,
营业总收入(万元),1411958,1404236,1802519,1349954,904083,1017864,794489,554107,211357,201354,108685,82377,36703,49826,
营业收入(万元),1411958,1404236,1802519,1349954,904083,1017864,794489,554107,211357,201354,108685,82377,36703,49826,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,
营业总成本(万元),1198030,1231848,1585053,1299597,823285,931273,734801,488429,189997,174480,96507,63394,30397,39158,
营业成本(万元),811779,894126,1184898,992930,563381,709909,560252,329136,112228,128898,48385,30557,16007,26885,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,
营业税金及附加(万元),148641,121571,245472,148132,113093,103960,72483,70059,29121,18200,17071,14084,1227,1184,
销售费用(万元),51470,53216,54101,49641,48690,42422,33520,25274,11823,4599,5677,2579,475,269,
管理费用(万元),61336,46241,43429,35984,33768,30718,30325,28952,23637,17577,16610,14549,9814,8784,
财务费用(万元),101663,95044,50408,47760,38919,43868,37281,34649,13452,5941,5104,1410,2369,1849,
资产减值损失(万元),23140,21651,6745,25150,25435,396,940,360,-264,-735,3660,215,504,186,
公允价值变动收益(万元),--,--,--,--,--,--,0,--,--,0,--,--,--,0,
投资收益(万元),70784,52296,4939,88263,58916,35869,41265,40870,52405,18107,8623,36728,11900,5054,
对联营企业和合营企业的投资收益(万元),-42964,-9761,-547,8677,12690,23638,9085,7129,7408,5211,3388,56,593,15723,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,
营业利润(万元),285873,239145,222405,138620,139714,122461,100954,106549,73765,44981,20800,55712,18207,15723,
营业外收入(万元),1423,1796,1972,3800,2486,2311,769,821,882,216,145,38,185,376,
营业外支出(万元),1567,1462,964,2367,1577,2128,1342,109,150,213,799,319,117,85,
非流动资产处置损失(万元),--,--,230,1547,46,157,24,15,13,11,424,128,11,0,
利润总额(万元),285728,239479,223413,140053,140623,122643,100381,107261,74498,44984,20145,55430,18275,16013,
所得税费用(万元),85292,65996,90067,39931,50342,30725,32333,34005,19038,7394,6327,8523,1217,1018,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,
净利润(万元),200436,173484,133346,100122,90281,91919,68048,73256,55460,37590,13818,46907,17058,14994,
归属于母公司所有者的净利润(万元),138877,94533,72015,72181,59853,53457,51493,42200,46398,37352,14202,46594,16522,14355,
被合并方在合并前实现净利润(万元),--,--,8944,--,--,--,--,--,--,--,--,--,--,0,
少数股东损益(万元),61559,78951,61331,27941,30428,38462,16554,31056,9062,238,-384,313,536,640,
基本每股收益,0.77,0.52,0.4,0.4,0.33,0.29,0.28,0.23,0.26,0.21,0.08,0.61,0.24,0,
稀释每股收益,0.77,0.52,0.4,0.4,0.33,0.29,0.28,0.23,0.26,0.21,0.08,0.61,0.24,0,
