报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
营业总收入(万元),1264528,1247702,1015945,770519,574299,382179,346892,
营业收入(万元),--,--,--,--,--,--,--,
利息收入(万元),2326268,1943061,1314622,1029602,760241,597384,505980,
已赚保费(万元),--,--,--,--,--,--,--,
手续费及佣金收入(万元),153379,160370,151816,73586,32349,11697,9684,
房地产销售收入(万元),--,--,--,--,--,--,--,
其他业务收入(万元),1356,997,1079,1338,1492,801,988,
营业总成本(万元),711419,735233,596199,381269,277124,160191,144808,
营业成本(万元),--,--,--,--,--,--,--,
利息支出(万元),1219649,856946,474562,346997,238611,194781,168099,
手续费及佣金支出(万元),31482,19001,9820,6175,3091,982,675,
房地产销售成本(万元),--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,
其他业务成本(万元),--,273,268,814,3222,182,272,
营业税金及附加(万元),11597,9141,24568,57019,40435,26762,23817,
销售费用(万元),337954,350613,260077,203649,156157,118665,103243,
管理费用(万元),--,--,--,--,--,--,--,
财务费用(万元),--,--,--,--,--,--,--,
资产减值损失(万元),361867,375207,311286,119787,77310,14582,17476,
公允价值变动收益(万元),3692,-2783,-1231,789,13965,-17471,-1818,
投资收益(万元),24012,10943,33049,17831,7810,-14444,524,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,
汇兑收益(万元),796,-580,992,545,145,-25,308,
期货损益(万元),--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,
营业利润(万元),553110,512469,419746,389250,297175,221989,202084,
营业外收入(万元),2232,1777,6405,3966,3932,1755,1229,
营业外支出(万元),802,1577,913,723,1428,513,817,
非流动资产处置损失(万元),--,--,--,--,--,--,--,
利润总额(万元),554539,512669,425238,392493,299679,223231,202496,
所得税费用(万元),31672,53918,56365,68501,54943,42363,40465,
未确认投资损失(万元),--,--,--,--,--,--,--,
净利润(万元),522868,458751,368873,323992,244736,180867,162031,
归属于母公司所有者的净利润(万元),513728,453068,365432,322181,243574,180379,162518,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,
少数股东损益(万元),9140,5683,3441,1811,1162,488,-487,
基本每股收益,2.23,1.97,1.86,1.79,1.35,1,0.9,
稀释每股收益,2.23,1.97,1.86,1.79,1.35,1,0.9,
