报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,
营业总收入(万元),92343,73667,65206,52480,44563,
营业收入(万元),92343,73667,65206,52480,44563,
利息收入(万元),--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,
营业总成本(万元),67798,60600,51670,44220,32798,
营业成本(万元),44965,42151,33082,26989,22653,
利息支出(万元),--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,
研发费用(万元),2973,2281,2298,--,--,
退保金(万元),--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,
分保费用(万元),--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,
营业税金及附加(万元),1063,843,901,823,548,
销售费用(万元),6997,6124,5882,5141,4395,
管理费用(万元),7572,6806,6200,9072,3544,
财务费用(万元),1170,1764,2442,1621,1235,
资产减值损失(万元),3057,630,866,574,424,
公允价值变动收益(万元),--,--,--,--,--,
投资收益(万元),--,--,--,--,-5,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,
期货损益(万元),--,--,--,--,--,
托管收益(万元),--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,
营业利润(万元),25853,14049,13536,8260,11760,
营业外收入(万元),303,746,530,1622,944,
营业外支出(万元),29,36,2,29,3,
非流动资产处置损失(万元),--,--,--,20,--,
利润总额(万元),26127,14759,14064,9853,12700,
所得税费用(万元),4291,2558,2272,2276,1856,
未确认投资损失(万元),--,--,--,--,--,
净利润(万元),21836,12201,11791,7576,10844,
归属于母公司所有者的净利润(万元),21836,12201,11791,7576,10844,
被合并方在合并前实现净利润(万元),--,--,--,--,--,
少数股东损益(万元),--,--,--,--,--,
基本每股收益,1.76,0.98,0.98,--,--,
稀释每股收益,1.76,0.98,0.98,--,--,
