报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
营业总收入(万元),44289,33799,31005,23703,20064,15081,14447,11043,
营业收入(万元),44289,33799,31005,23703,20064,15081,14447,11043,
利息收入(万元),--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,
营业总成本(万元),29765,22095,17669,12304,10096,8315,8238,5914,
营业成本(万元),21580,15031,11861,8751,7432,6092,6201,4286,
利息支出(万元),--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,
研发费用(万元),4192,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,
营业税金及附加(万元),601,494,363,307,256,203,195,95,
销售费用(万元),909,767,672,399,303,263,203,124,
管理费用(万元),2965,5717,5263,3113,2196,1722,1592,1244,
财务费用(万元),-705,81,-619,-349,-119,-24,-5,84,
资产减值损失(万元),222,5,129,83,27,59,51,81,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,
投资收益(万元),921,450,674,404,--,--,--,--,
对联营企业和合营企业的投资收益(万元),28,-112,-35,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,
营业利润(万元),15727,12553,14010,11803,9969,6766,6208,5130,
营业外收入(万元),57,43,241,321,456,51,290,649,
营业外支出(万元),267,2,17,5,--,0,--,--,
非流动资产处置损失(万元),--,--,5,0,--,--,--,--,
利润总额(万元),15518,12593,14234,12119,10424,6817,6499,5778,
所得税费用(万元),1909,1652,2076,1793,1557,1026,973,980,
未确认投资损失(万元),--,--,--,--,--,--,--,--,
净利润(万元),13609,10941,12158,10327,8868,5791,5526,4798,
归属于母公司所有者的净利润(万元),13553,11123,12158,10327,8868,5791,5526,4798,
被合并方在合并前实现净利润(万元),--,--,--,235,--,--,--,--,
少数股东损益(万元),56,-182,--,--,--,--,--,-0,
基本每股收益,0.71,0.6,0.65,1.44,1.5,0.98,0.93,0.81,
稀释每股收益,0.71,0.6,0.65,1.44,1.5,0.98,0.93,0.81,
