报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
营业总收入(万元),43198,33460,32793,32876,35070,34509,32489,
营业收入(万元),43198,33460,32793,32876,35070,34509,32489,
利息收入(万元),--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,
营业总成本(万元),31460,24221,23625,23469,25484,24569,22560,
营业成本(万元),25592,20019,20688,20770,22974,21950,19990,
利息支出(万元),--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,
研发费用(万元),1543,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,
营业税金及附加(万元),535,457,423,362,335,279,235,
销售费用(万元),623,526,405,400,473,442,405,
管理费用(万元),3676,3319,2071,1755,1612,1733,1789,
财务费用(万元),-558,-299,-55,-29,-8,207,428,
资产减值损失(万元),51,200,94,211,97,-41,-287,
公允价值变动收益(万元),--,--,--,--,--,--,--,
投资收益(万元),1050,1520,989,819,993,1230,890,
对联营企业和合营企业的投资收益(万元),472,692,921,789,993,1230,890,
汇兑收益(万元),--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,
营业利润(万元),13145,10719,10157,10226,10579,11170,10819,
营业外收入(万元),88,396,1077,508,218,90,99,
营业外支出(万元),80,124,278,56,17,88,116,
非流动资产处置损失(万元),--,--,229,27,8,55,40,
利润总额(万元),13153,10991,10955,10678,10780,11173,10802,
所得税费用(万元),1995,1608,1581,1553,1521,1502,1548,
未确认投资损失(万元),--,--,--,--,--,--,--,
净利润(万元),11158,9383,9374,9125,9259,9671,9254,
归属于母公司所有者的净利润(万元),11156,9382,9374,9125,9259,9671,9254,
被合并方在合并前实现净利润(万元),--,420,--,--,--,--,--,
少数股东损益(万元),1,1,--,--,--,--,--,
基本每股收益,0.26,0.22,0.22,0.24,0.49,0.51,0.49,
稀释每股收益,0.26,--,--,0.24,0.49,0.51,0.49,
