报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,
营业总收入(万元),77781,91221,63316,40810,45600,23113,20505,21747,19070,12487,9276,
营业收入(万元),77781,91221,63316,40810,45600,23113,20505,21747,19070,12487,9276,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),100245,76598,53423,33295,36600,18903,15412,15782,12806,8833,8109,
营业成本(万元),52450,53543,36939,25420,28960,14922,12448,12069,9819,6814,6707,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),2959,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),704,700,483,280,252,205,202,237,159,107,15,
销售费用(万元),2434,4052,4671,1586,1357,819,692,609,695,469,392,
管理费用(万元),8801,11830,10645,6066,5050,3236,2289,2397,1551,1237,566,
财务费用(万元),1909,1919,-1314,-742,115,-236,-206,443,454,196,341,
资产减值损失(万元),30988,4554,1998,686,866,-42,-14,28,128,11,89,
公允价值变动收益(万元),-684,-130,-32,-943,1455,381,-89,-46,9,--,--,
投资收益(万元),79,6327,13242,7062,1013,413,-32,293,-23,--,--,
对联营企业和合营企业的投资收益(万元),-5002,-6550,-853,-200,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),-22086,22336,23103,13634,11468,5004,4972,6211,6250,3653,1166,
营业外收入(万元),--,87,1094,2797,2066,748,1732,502,11,22,3,
营业外支出(万元),9,25,230,97,113,35,54,34,19,20,42,
非流动资产处置损失(万元),--,--,187,1,1,0,4,12,--,4,--,
利润总额(万元),-22094,22398,23968,16334,13421,5717,6650,6680,6241,3655,1127,
所得税费用(万元),1720,4244,5183,3619,3610,1577,1749,1851,1563,1422,193,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),-23814,18154,18785,12715,9811,4140,4902,4830,4679,2232,934,
归属于母公司所有者的净利润(万元),-22952,19079,18996,12641,9713,4173,4902,4830,4679,2232,934,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,-5,--,
少数股东损益(万元),-863,-924,-211,74,99,-33,--,--,--,--,--,
基本每股收益,-0.25,0.21,0.41,0.29,0.47,0.45,0.65,0.69,0.67,--,--,
稀释每股收益,-0.25,0.21,0.41,0.29,0.47,0.45,0.65,0.69,0.67,--,--,
