报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
营业总收入(万元),79581,78102,72189,73692,74452,48688,62059,
营业收入(万元),79581,78102,72189,73692,74452,48688,62059,
利息收入(万元),--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,
营业总成本(万元),78009,73999,66494,67955,69225,49299,56707,
营业成本(万元),59766,52451,50070,51503,53031,38432,49576,
利息支出(万元),--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,
研发费用(万元),1079,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,
营业税金及附加(万元),358,336,623,313,198,283,323,
销售费用(万元),13151,12364,11233,10634,9485,5340,2682,
管理费用(万元),3710,5280,4965,5591,5375,4090,3251,
财务费用(万元),-451,2636,-781,-417,1003,1265,677,
资产减值损失(万元),396,931,383,332,133,-110,197,
公允价值变动收益(万元),--,--,1242,-903,-1703,1190,-218,
投资收益(万元),131,72,-1331,-172,612,556,520,
对联营企业和合营企业的投资收益(万元),76,72,46,--,--,200,128,
汇兑收益(万元),--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,
营业利润(万元),1868,4476,5607,4662,4136,1134,5653,
营业外收入(万元),49,180,219,614,103,281,237,
营业外支出(万元),3,14,25,34,38,51,12,
非流动资产处置损失(万元),--,--,7,10,7,30,2,
利润总额(万元),1914,4642,5801,5242,4201,1365,5878,
所得税费用(万元),216,3141,528,1237,688,-1142,885,
未确认投资损失(万元),--,--,--,--,--,--,--,
净利润(万元),1698,1501,5273,4005,3513,2507,4993,
归属于母公司所有者的净利润(万元),1351,1216,5018,3782,3094,2411,4883,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,
少数股东损益(万元),347,285,255,222,420,96,110,
基本每股收益,0.04,0.05,0.26,0.2,0.16,0.14,0.37,
稀释每股收益,0.04,0.05,0.26,0.2,0.16,0.14,0.37,
