报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,
营业总收入(万元),60046,38011,29290,24944,22828,17362,13267,11820,8672,5440,
营业收入(万元),60046,38011,29290,24944,22828,17362,13267,11820,8672,5440,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),50585,31970,23252,19930,18657,13632,9714,8323,5844,3880,
营业成本(万元),31511,16402,12675,11035,11265,7397,5051,5128,3905,2420,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,
研发费用(万元),6657,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),349,382,318,439,191,189,141,169,68,38,
销售费用(万元),6783,5570,3919,3516,3298,2135,1368,835,544,315,
管理费用(万元),4725,9094,6514,5105,4088,3494,2878,2097,1120,955,
财务费用(万元),-285,342,-538,-509,-29,68,17,73,26,-21,
资产减值损失(万元),846,181,363,344,-157,349,259,21,181,173,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,
投资收益(万元),242,370,--,--,--,--,--,5,25,5,
对联营企业和合营企业的投资收益(万元),-18,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,
营业利润(万元),12314,8860,6038,5014,4171,3730,3553,3501,2853,1565,
营业外收入(万元),0,306,1039,1289,1012,909,647,515,192,121,
营业外支出(万元),61,--,1,1,7,12,0,2,7,9,
非流动资产处置损失(万元),--,--,1,1,4,12,--,1,7,--,
利润总额(万元),12253,9166,7076,6302,5176,4628,4199,4014,3037,1677,
所得税费用(万元),1469,1215,1035,956,822,705,684,676,428,187,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,
净利润(万元),10784,7951,6041,5347,4354,3923,3515,3338,2610,1490,
归属于母公司所有者的净利润(万元),10784,7951,6041,5347,4354,3923,3515,3338,2682,1587,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),--,--,--,--,--,--,--,--,-72,-97,
基本每股收益,0.81,0.59,1.39,1.34,1.09,0.98,0.88,0.83,0.67,0.4,
稀释每股收益,0.8,0.59,1.39,1.34,1.09,0.98,0.88,0.83,0.67,0.4,
