报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,
营业总收入(万元),270147,166080,57278,30463,17826,16137,
营业收入(万元),270147,166080,57278,30463,17826,16137,
利息收入(万元),--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,
营业总成本(万元),252042,156869,54887,27690,17031,14127,
营业成本(万元),215020,136148,44074,22803,12876,10900,
利息支出(万元),--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,
研发费用(万元),16360,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,
营业税金及附加(万元),178,156,19,23,23,95,
销售费用(万元),12350,7110,2929,728,678,659,
管理费用(万元),7273,14687,7658,4252,3471,2461,
财务费用(万元),-161,-1698,-118,-224,-11,9,
资产减值损失(万元),1023,465,325,109,-7,4,
公允价值变动收益(万元),--,--,--,--,--,--,
投资收益(万元),43,82,--,--,34,--,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,
营业利润(万元),19146,9613,2391,2772,829,2009,
营业外收入(万元),112,212,208,78,115,40,
营业外支出(万元),--,4,--,0,1,1,
非流动资产处置损失(万元),--,--,--,0,--,--,
利润总额(万元),19258,9821,2599,2850,943,2049,
所得税费用(万元),1209,1184,99,111,-45,182,
未确认投资损失(万元),--,--,--,--,--,--,
净利润(万元),18049,8638,2500,2740,988,1867,
归属于母公司所有者的净利润(万元),18049,8638,2500,2740,988,1867,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,
少数股东损益(万元),--,--,--,0,--,--,
基本每股收益,2.7,1.38,0.5,2.74,0.99,2.55,
稀释每股收益,2.7,1.38,0.5,2.74,0.99,2.55,
