报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,
营业总收入(万元),10599425,9454862,7885114,7430357,5876053,4977151,4841472,3976392,2853958,2095582,1698376,1512054,1085542,308131,
营业收入(万元),10599425,9454862,7885114,7430357,5876053,4977151,4841472,3976392,2853958,2095582,1698376,1504713,1077783,306877,
利息收入(万元),--,--,--,--,--,--,--,--,0,0,--,0,0,0,
已赚保费(万元),--,--,--,--,--,--,--,--,0,0,--,0,0,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,0,0,--,0,0,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,0,0,--,0,0,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,0,0,--,7341,7759,1253,
营业总成本(万元),10104979,9070118,7532253,7354635,5593173,4578236,4046176,3066046,2088763,1584122,1230769,1057259,748616,193675,
营业成本(万元),9265137,8137197,6978225,6800773,5088177,4084648,3637486,2753654,1833738,1390470,1032657,911304,659853,156707,
利息支出(万元),--,--,--,--,--,--,--,--,0,0,--,0,0,0,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,0,0,--,0,0,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,0,0,--,0,0,0,
研发费用(万元),27438,--,--,--,--,--,--,--,0,0,--,0,0,0,
退保金(万元),--,--,--,--,--,--,--,--,0,0,--,0,0,0,
赔付支出净额(万元),--,--,--,--,--,--,--,--,0,0,--,0,0,0,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,0,0,--,0,0,0,
保单红利支出(万元),--,--,--,--,--,--,--,--,0,0,--,0,0,0,
分保费用(万元),--,--,--,--,--,--,--,--,0,0,--,0,0,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,0,0,--,0,0,0,
营业税金及附加(万元),159900,135234,90796,80966,83842,71920,54110,38205,35296,25158,23910,17586,9902,3256,
销售费用(万元),88745,74894,66748,69186,90551,52567,59686,43326,46877,37697,31695,25500,14307,6606,
管理费用(万元),296496,299407,282247,262074,217512,216582,187425,160934,136204,89929,100055,77657,53484,24634,
财务费用(万元),125424,201295,58153,94567,76795,73306,80397,49640,19078,4453,9813,25208,10146,654,
资产减值损失(万元),150040,222091,56084,47069,36295,79214,27072,20288,17569,36415,32639,5,924,1817,
公允价值变动收益(万元),-13578,75020,75664,-12551,-14121,1874,1299,-5713,10733,1391,-3676,15966,-11331,-1029,
投资收益(万元),106052,15567,-197334,131277,77257,1377,63988,56178,20763,-14123,15133,16325,10356,2881,
对联营企业和合营企业的投资收益(万元),37306,-2926,9242,-4424,2143,11716,24251,20525,13737,9570,3987,0,0,3117,
汇兑收益(万元),--,--,--,--,--,--,--,--,0,0,--,0,0,0,
期货损益(万元),--,--,--,--,--,--,--,--,0,0,--,-23223,-34746,0,
托管收益(万元),--,--,--,--,--,--,--,--,0,0,--,0,0,0,
补贴收入(万元),--,--,--,--,--,--,--,--,0,0,--,0,0,0,
其他业务利润(万元),--,--,--,--,--,--,--,--,0,0,--,0,0,0,
营业利润(万元),618137,502664,231192,194449,346016,402166,860583,960810,796691,498728,479065,463864,301204,116309,
营业外收入(万元),36595,5761,26236,41902,23674,22349,22090,13457,9997,21528,5677,3883,2853,129,
营业外支出(万元),41714,51630,44823,27734,37276,41044,27067,46637,73531,18366,31436,24895,17655,3620,
非流动资产处置损失(万元),--,--,29651,4634,15104,12694,4273,4184,-7883,1919,994,548,661,411,
利润总额(万元),613018,456796,212605,208617,332414,383470,855606,927630,733157,501891,453306,442852,286403,112818,
所得税费用(万元),144750,132041,43878,74348,68870,97343,240281,236578,157582,96825,63903,91245,51082,26383,
未确认投资损失(万元),--,--,--,--,--,--,--,--,0,0,--,0,0,0,
净利润(万元),468268,324755,168727,134269,263544,286127,615325,691053,575575,405065,389402,351607,235321,86435,
归属于母公司所有者的净利润(万元),409377,350772,183980,165567,234506,212535,521121,571257,482792,354145,306620,254832,169920,69792,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,0,0,--,0,0,--,
少数股东损益(万元),58890,-26017,-15253,-31298,29038,73592,94204,119796,92783,50921,82782,96775,65400,16643,
基本每股收益,0.18,0.16,0.09,0.08,0.11,0.1,0.24,0.26,0.33,0.24,0.22,0.19,0.16,0.13,
稀释每股收益,0.18,0.16,0.09,0.08,0.11,0.1,0.24,0.26,0.33,0.24,0.22,0.19,0.16,0.13,
