报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,
营业总收入(万元),55503,53621,44061,42859,47323,39492,
营业收入(万元),55503,53621,44061,42859,47323,39492,
利息收入(万元),--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,
营业总成本(万元),46376,44800,36646,35636,40465,33816,
营业成本(万元),38466,37100,28648,27736,32326,26651,
利息支出(万元),--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,
研发费用(万元),4032,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,
营业税金及附加(万元),255,427,419,249,291,116,
销售费用(万元),1904,1964,1612,1798,1647,1652,
管理费用(万元),1601,5482,5761,5775,5723,4697,
财务费用(万元),-204,-118,57,145,307,511,
资产减值损失(万元),323,-56,149,-67,171,189,
公允价值变动收益(万元),95,16,--,--,--,--,
投资收益(万元),1011,--,-1,33,28,10,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,
营业利润(万元),10261,9151,7414,7256,6885,5686,
营业外收入(万元),585,182,319,250,140,92,
营业外支出(万元),69,0,35,56,73,56,
非流动资产处置损失(万元),--,--,--,1,--,--,
利润总额(万元),10778,9332,7698,7449,6952,5723,
所得税费用(万元),1201,1068,920,909,764,660,
未确认投资损失(万元),--,--,--,--,--,--,
净利润(万元),9577,8263,6777,6540,6188,5063,
归属于母公司所有者的净利润(万元),9577,8263,6710,5638,5399,4305,
被合并方在合并前实现净利润(万元),--,--,223,3006,2631,--,
少数股东损益(万元),--,--,67,902,789,759,
基本每股收益,0.75,1.15,0.99,--,--,--,
稀释每股收益,0.75,1.15,0.99,--,--,--,
