报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,
营业总收入(万元),102931,81418,82620,73471,79561,68369,
营业收入(万元),102931,81418,82620,73471,79561,68369,
利息收入(万元),--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,
营业总成本(万元),89622,68938,69545,63114,70473,63340,
营业成本(万元),68808,52995,55007,50906,59764,52717,
利息支出(万元),--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,
研发费用(万元),3161,2308,2372,2782,--,--,
退保金(万元),--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,
营业税金及附加(万元),856,729,766,531,439,433,
销售费用(万元),11596,7575,6112,4365,3296,2757,
管理费用(万元),4764,4363,4403,4052,6183,5975,
财务费用(万元),-133,739,-48,61,661,1185,
资产减值损失(万元),570,229,934,417,130,272,
公允价值变动收益(万元),--,--,--,--,--,--,
投资收益(万元),70,-7,778,49,47,13,
对联营企业和合营企业的投资收益(万元),58,-116,71,32,47,13,
汇兑收益(万元),--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,
营业利润(万元),15014,13526,13789,10309,9135,5042,
营业外收入(万元),971,957,1675,786,930,351,
营业外支出(万元),29,90,64,74,146,83,
非流动资产处置损失(万元),--,--,--,--,30,4,
利润总额(万元),15955,14393,15400,11021,9919,5311,
所得税费用(万元),2206,2227,2311,1652,1509,930,
未确认投资损失(万元),--,--,--,--,--,--,
净利润(万元),13749,12166,13089,9369,8410,4380,
归属于母公司所有者的净利润(万元),13721,12136,13074,9509,8505,4509,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,
少数股东损益(万元),28,30,15,-140,-95,-129,
基本每股收益,1.17,1.04,1.12,0.81,1.81,0.96,
稀释每股收益,1.17,1.04,1.12,0.81,1.81,0.96,
