报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
营业总收入(万元),49051,31755,29028,28851,28241,24716,20879,18356,
营业收入(万元),49051,31755,29028,28851,28241,24716,20879,18356,
利息收入(万元),--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,
营业总成本(万元),39564,23641,20361,20947,22430,19358,15870,13674,
营业成本(万元),21666,12141,8489,9195,12225,10911,7969,6326,
利息支出(万元),--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,
研发费用(万元),1427,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,
营业税金及附加(万元),437,394,431,372,320,228,248,203,
销售费用(万元),6491,4603,4112,3816,3614,2873,2425,1863,
管理费用(万元),8277,6689,5777,5413,4904,4130,3824,3650,
财务费用(万元),330,-71,343,489,585,591,896,1118,
资产减值损失(万元),935,-115,1210,1662,781,625,509,514,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,
投资收益(万元),537,137,--,5,--,--,243,--,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,
营业利润(万元),10265,8785,8666,7909,5811,5358,5251,4682,
营业外收入(万元),0,0,114,362,96,300,181,166,
营业外支出(万元),65,30,56,59,67,34,48,194,
非流动资产处置损失(万元),--,--,5,21,6,8,19,157,
利润总额(万元),10200,8756,8724,8212,5840,5624,5384,4654,
所得税费用(万元),1922,1663,1672,1545,1128,1016,933,798,
未确认投资损失(万元),--,--,--,--,--,--,--,--,
净利润(万元),8279,7093,7053,6667,4712,4607,4451,3856,
归属于母公司所有者的净利润(万元),7797,7116,7053,6667,4712,4607,4451,3856,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,
少数股东损益(万元),482,-23,--,--,--,--,--,--,
基本每股收益,0.73,0.68,0.9,0.85,0.6,0.59,0.6,0.56,
稀释每股收益,0.73,0.68,0.9,0.85,0.6,0.59,0.6,0.56,
