报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,
营业总收入(万元),344189,293689,143296,143298,123575,105838,75758,53137,38623,29622,28264,19846,
营业收入(万元),344189,293689,143296,143298,123575,105838,75758,53137,38623,29622,28264,19846,
利息收入(万元),--,--,--,--,--,--,--,--,0,0,0,0,
已赚保费(万元),--,--,--,--,--,--,--,--,0,0,0,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,0,0,0,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,0,0,0,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,0,0,0,0,
营业总成本(万元),299001,229755,138452,139759,122477,103148,71062,49531,34006,26292,25917,17857,
营业成本(万元),143332,121276,111123,113235,97912,83284,58105,40749,28484,21229,20890,14126,
利息支出(万元),--,--,--,--,--,--,--,--,0,0,0,0,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,0,0,0,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,0,0,0,0,
研发费用(万元),13686,--,--,--,--,--,--,--,0,0,0,0,
退保金(万元),--,--,--,--,--,--,--,--,0,0,0,0,
赔付支出净额(万元),--,--,--,--,--,--,--,--,0,0,0,0,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,0,0,0,0,
保单红利支出(万元),--,--,--,--,--,--,--,--,0,0,0,0,
分保费用(万元),--,--,--,--,--,--,--,--,0,0,0,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,0,0,0,0,
营业税金及附加(万元),2109,1932,778,488,410,357,397,274,17,0,0,0,
销售费用(万元),98043,69945,9562,10412,9198,7925,5904,3221,1589,1148,1356,1098,
管理费用(万元),37160,31643,12682,10467,9754,7307,4882,4014,2875,3180,2280,1773,
财务费用(万元),2665,4375,4082,5050,5088,4185,1766,1259,1026,658,1386,866,
资产减值损失(万元),2008,584,226,106,114,90,8,14,14,76,5,-7,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,0,0,0,0,
投资收益(万元),3582,--,--,--,--,--,--,--,0,0,0,0,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,0,0,0,0,
汇兑收益(万元),--,--,--,--,--,--,--,--,0,0,0,0,
期货损益(万元),--,--,--,--,--,--,--,--,0,0,0,0,
托管收益(万元),--,--,--,--,--,--,--,--,0,0,0,0,
补贴收入(万元),--,--,--,--,--,--,--,--,0,0,0,0,
其他业务利润(万元),--,--,--,--,--,--,--,--,0,0,0,0,
营业利润(万元),49471,65052,4844,3539,1098,2691,4697,3606,4617,3331,2347,1989,
营业外收入(万元),173,101,839,697,318,154,252,191,222,177,103,76,
营业外支出(万元),697,19,51,36,65,23,53,194,63,57,5,1,
非流动资产处置损失(万元),--,--,14,15,57,8,17,--,0,57,0,0,
利润总额(万元),48947,65133,5632,4200,1351,2822,4896,3602,4777,3451,2445,2064,
所得税费用(万元),11982,16018,621,374,-245,217,627,458,522,0,0,0,
未确认投资损失(万元),--,--,--,--,--,--,--,--,0,0,0,0,
净利润(万元),36965,49116,5011,3827,1596,2605,4270,3145,4255,3451,2445,2064,
归属于母公司所有者的净利润(万元),36965,49116,5011,3827,1596,2605,4270,3145,4255,3451,2445,2064,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,0,--,0,0,0,0,
少数股东损益(万元),--,--,--,--,--,--,--,--,0,0,0,0,
基本每股收益,0.95,4.58,0.47,0.36,0.15,0.24,0.48,0.37,0.64,0.52,0.37,0.31,
稀释每股收益,0.95,4.58,0.47,0.36,0.15,0.24,0.48,0.37,0.64,0.52,0.37,0.31,
