报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,
营业总收入(万元),166358,524337,473709,357119,393993,328668,328833,461045,302356,210222,267978,244763,234386,
营业收入(万元),166358,524337,473709,357119,393993,328668,328833,461045,302356,210222,267978,244763,234386,
利息收入(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,
营业总成本(万元),156856,493415,475734,387318,396953,332027,301320,345884,289413,205373,278000,239508,224971,
营业成本(万元),128758,433455,407318,324785,356322,288726,255859,295824,249223,174008,239995,209691,200924,
利息支出(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,
研发费用(万元),5705,--,--,--,--,--,--,--,--,0,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,
营业税金及附加(万元),1779,2852,2278,1056,915,1634,1140,2042,886,605,586,919,812,
销售费用(万元),9834,9722,9814,8881,8098,9256,8424,9504,7609,7483,7863,8466,6940,
管理费用(万元),10610,38615,45521,38113,25670,28392,29254,31922,18715,16267,19260,13839,12615,
财务费用(万元),-1686,6486,-70,2168,4365,4594,4158,6861,6130,6836,8586,5235,3579,
资产减值损失(万元),1856,2286,10874,12316,1583,-575,2486,-270,6850,174,1710,1357,100,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,
投资收益(万元),67149,1182,729,470,968,951,1158,1368,2061,936,1131,1583,48,
对联营企业和合营企业的投资收益(万元),--,695,--,--,--,--,--,--,1912,564,--,1558,342,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,
营业利润(万元),83016,34167,-1295,-29730,-1992,-2408,28671,116529,15004,5785,-8891,6838,9462,
营业外收入(万元),255,426,6476,5437,11555,19321,1775,2245,1787,2420,5952,8165,8773,
营业外支出(万元),434,10242,21143,4271,729,676,6400,1599,2928,524,359,155,755,
非流动资产处置损失(万元),--,--,20170,3534,321,--,--,--,2525,0,--,--,451,
利润总额(万元),82837,24351,-15962,-28564,8833,16237,24046,117175,13863,7681,-3298,14848,17480,
所得税费用(万元),28361,8801,7064,2187,3919,3337,4796,17411,2416,19,496,789,2325,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,
净利润(万元),54477,15550,-23027,-30751,4914,12900,19250,99764,11446,7661,-3794,14060,15155,
归属于母公司所有者的净利润(万元),54310,4781,-30788,-31101,647,7046,13949,73148,4231,1887,-6962,8390,11143,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,
少数股东损益(万元),167,10769,7761,350,4267,5854,5301,26616,7215,5774,3167,5670,4012,
基本每股收益,1.22,0.11,-0.69,-0.7,0.02,0.18,0.37,2.11,0.12,0.05,-0.2,0.27,0.35,
稀释每股收益,1.22,0.11,-0.69,-0.75,0.02,0.18,0.37,2.11,0.12,0.05,-0.2,0.27,0.35,
