报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
营业总收入(万元),44704,42129,42047,46500,47501,45738,44595,43511,
营业收入(万元),44704,42129,42047,46500,47501,45738,44595,43511,
利息收入(万元),--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,
营业总成本(万元),39261,37370,36010,41278,42330,41424,40291,37430,
营业成本(万元),32329,29848,29318,33821,35071,33705,33452,32440,
利息支出(万元),--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,
研发费用(万元),2383,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,
营业税金及附加(万元),654,699,629,406,481,503,582,481,
销售费用(万元),2255,2234,2181,2243,2501,2068,2048,1464,
管理费用(万元),2277,3558,5351,4930,4113,4270,3856,2372,
财务费用(万元),-811,760,-1602,-711,243,711,299,689,
资产减值损失(万元),175,271,132,589,-78,169,54,-14,
公允价值变动收益(万元),--,--,--,--,147,199,--,--,
投资收益(万元),85,-22,16,165,151,--,6,-45,
对联营企业和合营企业的投资收益(万元),85,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,
营业利润(万元),6156,5143,6053,5387,5469,4513,4310,6035,
营业外收入(万元),8,0,904,1150,420,1154,1067,463,
营业外支出(万元),1303,199,40,173,14,50,33,92,
非流动资产处置损失(万元),--,--,9,15,13,15,2,59,
利润总额(万元),4861,4944,6917,6364,5874,5617,5344,6407,
所得税费用(万元),584,761,935,895,862,819,877,1080,
未确认投资损失(万元),--,--,--,--,--,--,--,--,
净利润(万元),4277,4182,5982,5469,5012,4798,4467,5327,
归属于母公司所有者的净利润(万元),4278,4178,5982,5469,4981,4764,4433,5293,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,
少数股东损益(万元),-1,5,--,--,31,34,34,34,
基本每股收益,0.16,0.16,0.22,0.47,0.5,0.48,0.44,0.6,
稀释每股收益,0.16,0.16,0.22,0.47,0.5,0.48,0.44,0.6,
