报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,
营业总收入(万元),308888,325640,204817,162940,173442,158527,44023,41894,35039,13928,28983,46983,53832,46252,26885,
营业收入(万元),308888,325640,204817,162940,173442,158527,44023,41894,35039,13928,28983,46983,53832,46252,26885,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),259338,281444,192478,175902,168150,156889,55713,60185,47412,28800,55519,50446,51644,44937,25447,
营业成本(万元),217063,218328,153587,128871,130137,122506,41531,42190,36676,12418,39683,41195,43211,36430,20035,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),8268,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),4071,3903,2818,583,831,449,101,84,157,88,43,236,357,271,168,
销售费用(万元),8763,9952,8854,9992,8975,7077,1510,2142,1928,882,2193,2691,3322,3639,1781,
管理费用(万元),19112,29465,20416,25928,19815,19185,6769,6550,3817,9486,5860,2154,2370,2636,2333,
财务费用(万元),1996,5702,5652,7999,8328,7421,1237,1865,1757,1430,2201,2607,2229,1665,919,
资产减值损失(万元),65,14093,1151,2529,65,251,4565,7354,3078,4496,5540,1562,154,295,211,
公允价值变动收益(万元),--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,
投资收益(万元),-3562,2218,353,591,599,488,-583,--,--,--,--,--,--,-52,43,
对联营企业和合营企业的投资收益(万元),-1755,-1,--,--,--,--,--,--,--,--,--,--,--,0,56,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),46008,45900,12691,-12371,5891,2127,-12273,-18291,-12373,-14872,-26536,-3463,2188,1262,1480,
营业外收入(万元),2186,1454,2384,1471,779,1617,13231,49,13878,333,493,5446,2270,2188,1728,
营业外支出(万元),437,2121,3700,615,514,593,200,1525,399,343,380,447,62,79,6,
非流动资产处置损失(万元),--,--,3600,561,413,474,--,979,367,336,--,439,43,36,1,
利润总额(万元),47757,45233,11375,-11515,6156,3151,758,-19766,1107,-14882,-26422,1536,4396,3371,3202,
所得税费用(万元),7452,6378,2966,1122,2701,1410,268,6,10,15,321,-214,145,23,103,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),40304,38855,8409,-12637,3455,1741,491,-19772,1097,-14897,-26743,1750,4251,3348,3099,
归属于母公司所有者的净利润(万元),40304,38855,8409,-12637,3058,1635,184,-19767,1085,-14925,-26794,1745,4239,3660,3081,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),--,--,--,--,397,106,307,-5,12,28,50,6,12,-312,18,
基本每股收益,0.25,0.24,0.05,-0.27,0.07,0.04,0.01,-1.04,0.06,-0.79,-1.41,0.11,0.33,0.26,0.24,
稀释每股收益,0.25,0.24,0.05,-0.27,0.07,0.04,0.01,-1.04,0.06,-0.79,-1.41,0.11,0.33,0.26,0.24,
