报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
营业总收入(万元),60822,55912,53613,54856,57039,48417,35517,
营业收入(万元),60822,55912,53613,54856,57039,48417,35517,
利息收入(万元),--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,
营业总成本(万元),57612,51541,48764,50380,52171,43883,33329,
营业成本(万元),51156,45784,43775,45169,47463,40198,30626,
利息支出(万元),--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,
研发费用(万元),2189,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,
营业税金及附加(万元),293,259,229,158,139,81,55,
销售费用(万元),2016,1512,1519,1070,657,481,353,
管理费用(万元),1421,3494,3012,3502,2972,2551,1869,
财务费用(万元),83,50,160,357,596,447,226,
资产减值损失(万元),454,443,69,124,344,126,200,
公允价值变动收益(万元),--,--,--,--,--,--,--,
投资收益(万元),588,108,--,--,--,--,--,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,
营业利润(万元),4125,4739,4849,4476,4867,4534,2188,
营业外收入(万元),100,311,620,287,323,85,555,
营业外支出(万元),36,4,31,21,142,10,15,
非流动资产处置损失(万元),--,--,5,11,135,--,2,
利润总额(万元),4188,5046,5438,4742,5049,4609,2728,
所得税费用(万元),448,654,707,572,707,695,714,
未确认投资损失(万元),--,--,--,--,--,--,--,
净利润(万元),3740,4392,4731,4170,4342,3915,2014,
归属于母公司所有者的净利润(万元),3742,4392,4731,4170,4342,3915,2014,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,
少数股东损益(万元),-1,--,--,--,--,--,--,
基本每股收益,0.26,0.36,0.44,0.39,0.42,0.39,0.2,
稀释每股收益,0.26,0.36,0.44,0.39,0.42,0.39,0.2,
