报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,
营业总收入(万元),88231,92229,70916,45418,21043,9453,
营业收入(万元),88231,92229,70916,45418,21043,9453,
利息收入(万元),--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,
营业总成本(万元),85269,74510,53921,31315,17516,9186,
营业成本(万元),61590,55113,37999,21631,13398,6221,
利息支出(万元),--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,
研发费用(万元),9426,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,
营业税金及附加(万元),864,1046,549,505,113,119,
销售费用(万元),2298,2596,2736,677,286,232,
管理费用(万元),7716,11873,12114,7816,3155,2220,
财务费用(万元),-278,1844,-727,50,287,181,
资产减值损失(万元),3654,2037,1248,635,277,212,
公允价值变动收益(万元),132,54,--,--,--,--,
投资收益(万元),629,346,--,--,--,--,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,
营业利润(万元),4062,17460,16995,14103,3527,267,
营业外收入(万元),120,915,2256,242,255,293,
营业外支出(万元),699,410,367,94,4,2,
非流动资产处置损失(万元),--,--,59,10,3,1,
利润总额(万元),3483,17966,18884,14250,3778,558,
所得税费用(万元),-236,2451,2729,2280,517,9,
未确认投资损失(万元),--,--,--,--,--,--,
净利润(万元),3719,15515,16155,11970,3260,549,
归属于母公司所有者的净利润(万元),3719,15515,16155,11970,3260,549,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,
少数股东损益(万元),--,--,--,--,--,--,
基本每股收益,0.42,2.23,2.45,1.81,--,--,
稀释每股收益,0.42,2.23,2.45,1.81,--,--,
