报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
营业总收入(万元),75322,67037,65466,50797,32450,24218,19328,
营业收入(万元),75322,67037,65466,50797,32450,24218,19328,
利息收入(万元),--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,
营业总成本(万元),71688,63097,60895,47066,28645,20612,15586,
营业成本(万元),44310,39448,38001,27881,16204,11377,9098,
利息支出(万元),--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,
研发费用(万元),9405,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,
营业税金及附加(万元),271,114,39,76,110,40,70,
销售费用(万元),6048,6744,6451,5888,3120,2512,1562,
管理费用(万元),5903,13054,13075,10667,7624,5016,3661,
财务费用(万元),2421,1757,1546,1168,930,807,570,
资产减值损失(万元),3329,1981,1784,1386,656,860,626,
公允价值变动收益(万元),--,--,--,--,--,--,--,
投资收益(万元),-45,-139,-179,108,-18,-28,-99,
对联营企业和合营企业的投资收益(万元),-278,-151,-179,-11528,-70,-28,-99,
汇兑收益(万元),--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,
营业利润(万元),4024,4094,4391,3839,3788,3578,3643,
营业外收入(万元),7,63,142,75,155,134,5,
营业外支出(万元),2,--,0,4,7,72,4,
非流动资产处置损失(万元),--,--,--,0,0,19,--,
利润总额(万元),4029,4157,4533,3910,3936,3640,3643,
所得税费用(万元),-179,149,256,382,490,533,496,
未确认投资损失(万元),--,--,--,--,--,--,--,
净利润(万元),4208,4008,4277,3528,3445,3107,3148,
归属于母公司所有者的净利润(万元),4258,4008,4277,3528,3445,3107,3148,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,
少数股东损益(万元),-49,--,--,--,--,--,--,
基本每股收益,0.21,0.34,0.43,0.36,0.39,0.39,--,
稀释每股收益,0.21,0.34,0.43,0.36,0.39,0.39,--,
