报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,
营业总收入(万元),85526,74489,50595,38049,38033,32755,29145,23582,16723,11202,8425,
营业收入(万元),85526,74489,50595,38049,38033,32755,29145,23582,16723,11202,8425,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),74438,59530,41095,32019,28532,24421,21168,17697,12907,9300,7570,
营业成本(万元),42877,37771,28491,22381,20889,17841,15764,13326,10125,7596,6345,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),5941,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),1098,1124,749,376,495,287,353,189,90,77,31,
销售费用(万元),15861,9866,5717,4332,4208,3607,3068,2193,1290,736,543,
管理费用(万元),6406,10405,6458,5008,3578,3218,2735,2252,1346,848,728,
财务费用(万元),-282,-675,-815,-869,-1106,-1085,-1338,-459,-88,-3,-1,
资产减值损失(万元),2537,1039,495,791,468,552,585,196,144,45,-77,
公允价值变动收益(万元),229,-1042,--,--,--,--,--,--,--,7,6,
投资收益(万元),2497,1772,842,1380,724,368,--,--,--,139,-138,
对联营企业和合营企业的投资收益(万元),256,178,84,36,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),16775,19096,10342,7409,10225,8701,7977,5885,3815,2048,723,
营业外收入(万元),964,806,2291,1651,1990,3271,1401,684,704,35,25,
营业外支出(万元),64,23,8,1,58,21,2,4,3,1,6,
非流动资产处置损失(万元),--,--,5,0,2,0,1,0,3,1,3,
利润总额(万元),17674,19878,12625,9059,12157,11952,9376,6564,4516,2082,742,
所得税费用(万元),1978,2644,1566,1151,1475,1484,1267,924,578,281,62,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),15696,17234,11059,7908,10682,10468,8109,5641,3939,1801,680,
归属于母公司所有者的净利润(万元),14910,16096,10530,7950,10409,10592,8197,5641,3939,1801,680,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),786,1138,529,-42,273,-124,-88,--,--,--,--,
基本每股收益,0.13,0.3,0.22,0.17,0.38,0.58,0.54,0.9,0.7,0.9,0.34,
稀释每股收益,0.13,0.3,0.22,0.17,0.38,0.58,0.54,0.9,0.7,0.9,0.34,
