报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,
营业总收入(万元),61889,65549,59165,54332,43293,
营业收入(万元),61889,65549,59165,54332,43293,
利息收入(万元),--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,
营业总成本(万元),55103,58109,52287,48799,39775,
营业成本(万元),50403,53285,47820,44150,36904,
利息支出(万元),--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,
研发费用(万元),354,--,--,--,--,
退保金(万元),--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,
分保费用(万元),--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,
营业税金及附加(万元),588,515,517,295,--,
销售费用(万元),1103,991,823,898,824,
管理费用(万元),1476,1601,1536,1563,1322,
财务费用(万元),898,1541,1403,1606,540,
资产减值损失(万元),282,177,189,287,184,
公允价值变动收益(万元),--,--,--,--,--,
投资收益(万元),--,--,--,--,--,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,
期货损益(万元),--,--,--,--,--,
托管收益(万元),--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,
营业利润(万元),6861,7440,6878,5534,3519,
营业外收入(万元),269,8,13,1,0,
营业外支出(万元),0,21,9,655,19,
非流动资产处置损失(万元),--,--,--,655,19,
利润总额(万元),7130,7428,6882,4879,3500,
所得税费用(万元),1132,1176,1059,867,749,
未确认投资损失(万元),--,--,--,--,--,
净利润(万元),5997,6251,5823,4012,2750,
归属于母公司所有者的净利润(万元),5898,6239,5829,3972,2519,
被合并方在合并前实现净利润(万元),--,--,--,--,996,
少数股东损益(万元),100,13,-6,40,232,
基本每股收益,0.25,0.35,0.32,0.23,0.18,
稀释每股收益,0.25,0.35,0.32,0.23,0.18,
